VNUM	LOCALE_NAME
1502	Spãrgãtor de Piatrã
1503	Golem de Stanca
1601	Cãpcãun rãzboinic
1602	Capcaun Macelar
1603	Berserker cãpcãun
1901	Noua Cozi
1902	Noua Cozi de Elita
1903	Noua Cozi de Elita
1904	Noua Cozi de Elita
1905	Noua Cozi de Elita
1906	Noua Cozi de Elita
2001	Pui de Paianjen
2002	Paianjen Otravitor
2003	Paianjen Otravitor Rosu
2004	Paianjen Gheara Toxic
2005	Paianjen Soldat
2031	Pui de Paianjen Otravit
2032	Paianjen OtravitorMortal
2033	Paianj.Otravit Mort Rosu
2034	Paianjen Gheara Toxica
2035	Paianjen Soldat Toxic
2036	Paianjen Soldat Mandru
2051	Pui Paianjen Toxic Rau
2052	Paianjen Otravitor Rau
2053	Paianjen Rosu Toxic Rau
2054	PaianjenGhearaToxicRau
2055	Paianjen Soldat ToxicRau
2061	Paianjen Otravitor Mic
2062	Paianjen Toxic Mortal
2063	Paianjen Toxic Rosu
2064	Paianjen Gheara Otravit
2065	Paianjen Soldat Otravit
2071	Paianjen Pui Mortal
2072	Pãi. otr. mort. brutal
2073	Pãi. otr. roºu brutal
2074	Pãi. otr. cu ghearã brut
2075	Paianjen Soldat Mortal
2076	Paianjen Otravitor Dur
2091	Regina Paianjenilor
2092	Regina Paianjen
2093	Vaduva Neagra
2094	Rege Paianjen
2095	Ou de Paianjen
2101	Vulpe de Desert
2102	Ochi Zburator Desert
2103	Scorpion Regal
2104	Om Scorpion Mic
2105	Arcaº Scorpion
2106	Sarpe Spadasin
2107	Arcaº ªarpe
2108	Tâlhar de Deºert
2131	Om Scorpion
2132	Arcaº Scorpion
2133	Luptãtor sabie ºarpe
2134	Arcaº ªarpe
2135	Tâlhar de Deºert
2151	Vulpe Salbatica de Deser
2152	Calugar Puternic
2153	Scorpion Regal Dur
2154	Om Scorpion Dur
2155	Arcaº Dur Scorpion
2156	Sarpe Spadasin Dur
2157	Arcaº Dur ªarpe
2158	Beduin Puternic
2191	Testoasa Gigant
2192	Þestoasã de deºert neagr
2201	Tigru Luptator Dur
2202	Spiritul Focului
2203	Tigru Luptator
2204	Flacãrã
2205	Luptator de Foc
2206	Regele Focului
2207	Regele negru al focului
2231	Tigru Luptator Puternic
2232	Spirit Flacãrã Durã
2233	Tigru Rãzboinic Dur
2234	Fantomã Rãzboinicã Durã
2235	Rãzboinic Foc Dur
2291	Dragon Rosu
2301	Copac Fantoma
2302	Buturuga Fantoma
2303	Driada
2304	Salcia Fantoma
2305	Copac Rau
2306	Copac Fantoma Urias
2307	Copac Fantoma Nobil
2311	Copacul Rosu Fantoma
2312	Buturuga Fantoma Rosie
2313	Driada Rosie
2314	Salcia Fantoma Rosie
2315	Copac Rau Rosu
2401	Setaou Luptator
2402	Vânãtor Setaou
2403	Setaou Mistic
2404	Conducãtor Setaou
2411	Soldat Setaou
2412	Arcaº Setaou
2413	Judecãtor Setaou
2414	Comandant Setaou
2415	Comandant Setaou
2431	Setaou Luptãtor
2432	Vânãtor Setaou
2433	Setaou Mistic
2434	Conducãtor Setaou
2451	Soldat Setaou
2452	Arcaº Setaou
2453	Judecãtor Setaou
2454	Comandant Setaou
2491	Cãpitanul Yonghan
2492	Generalul Yonghan
2493	Beran-Setaou
2494	Cãpitanul Huashin
2495	Generalul Huashin
2501	Meduzele Iadului
2502	Câinele Iadului
2503	Zombie
2504	Ofiterul Iadului
2505	Gardianul Iadului
2506	Arcaºul Iadului 2 Capete
2507	Gheare Diabolice
2508	Luptatorul Iadului
2509	Arcaºul Iadului
2510	Suliþaºul Iadului
2511	Pãrintele Iadului
2512	Maiorul Iadului
2513	Macelarul Iadului
2514	Generalul Iadului
2541	Luptator Satanic
2542	Arcaº Satanic
2543	Suliþaº Satanic
2544	Pãrinte Satanic
2545	Maior Satanic
2546	Macelar Satanic
2547	General Satanic
2591	Tartaros
2592	Ucigasul Iadului
2593	Ucigasul Iadului
2594	Ucigasul Iadului
2595	Erebos
2596	Creatura lui Azrael
2597	Charon
2598	Azrael
3001	Gnoll Rãzboinic
3002	Arcaº Gnoll
3003	Gnoll Aparator
3004	Gnoll Magician
3005	Gnoll General
3090	Gnoll Lord
3091	Gnoll Suprem
3101	Capcaun cu Un Ochi
3102	Ciclop Soldat
3103	Ciclop Magician
3104	Ciclopi Cãlãu
3105	Generalul Outis
3190	Arges
3191	Polyphemos
3201	Manticore Rãzboinic
3202	Manticore Soldat
3203	Manticore Mag
3204	Manticore Cãlãu
3205	Generalul Cor
3290	Rakshasa
3291	Martyaxwar
3301	Lemures Razbonic
3302	Lemures Soldat
3303	Lemures Magician
3304	Lemures Cãlãu
3305	Lemures General
3390	Lemures Print
3391	Lemures Bodyguard
3401	Tritonic Moray
3402	Rechin Soldat
3403	Tritonic Magician
3404	Tritonic Vanator
3405	Tritonic Macelar
3490	General Kappa
3491	Triton
3501	Tâlhar Roºu Amazon
3502	Tâlhar Roºu Asasin
3503	Tâlhar Roºu Magician
3504	Tâlhar Roºu Cãlãu
3505	General Negru
3551	Tâlhar Brutal Amazon
3552	Tâlhar Brutal Asasin
3553	Tâlhar Brutal Magician
3554	Tâlhar Brutal Cãlãu
3555	General Alb
3590	Craniu
3591	Conducator Rosu
3595	Craniu Brutal
3596	Conducãtor Roºu Brutal
3601	Crab Rãzboinic
3602	Trãgãtor Scorpion
3603	Crevete Soldat
3604	Pustnic Diabolic
3605	Crab Blindat
3690	Homar General
3691	Regele Crab
3701	Gigant Escroc
3702	Gigant Macelar
3703	Gigant Mag
3704	Colos
3705	Capitanul Carlig
3790	Gargoyle
3791	Regele Wubba
3801	Hangork
3802	Arcaº Ork
3803	Orc Gãlãgios
3804	Orc Mag
3805	Generalul Ogg
3890	Capitanul Shruk
3891	Marele Orc
3901	Copac Monstru
3902	Eoten
3903	Skouman
3904	Capitanul Carlig
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	General Albus
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sycomore
5001	Pirat Tanaka
5002	Hae-Tae
5003	Maimuta
5004	Pirat Tanaka
5101	Gibon Soldat
5102	Gibon Grenadier
5103	Gibon Luptator
5104	Gibon General
5111	Maimuta Soldat
5112	Maimuta Grenadier
5113	Maimuta Luptator
5114	Maimuta General
5115	Maimuta de Piatra
5116	Maimuta Conducator
5121	Gorila Soldat
5122	Gorila Grenadier
5123	Gorila Luptator
5124	Gorila General
5125	Gorila de Piatra
5126	Gorila de Aur
5127	Gorila Conducator
5131	Soldat maim. intel. mic
5132	Arunc. maim. intel. mic
5133	Lupt. maim. intel. mic
5134	Gen. maim. inteligent mi
5141	Urangutan Soldat
5142	Aruncãtor maim. viclean
5143	Luptãtor maim. viclean
5144	Gen. maim. viclean
5145	Maim. de piatrã vicleanã
5146	Conducãtor maim. viclean
5151	Gorila Soldat Malefica
5152	Gorila Grenadier Malefic
5153	Luptãtor maim. rãu
5154	Gorila General Malefica
5155	Gorila de Piatra Malefic
5156	Gorila de Aur Malefica
5157	Conducãtor maim. rãu
5161	Maimuta de Piatra
5162	Maimuta Umblatoare
5163	Maimuta Lord
5201	Câine Sãlbatic
5202	Mistreþ Sãlbatic
5203	Mistreþ Sãlbatic Roºu
5204	Urs
5205	Urs Brun
5206	Urs Negru
5207	Urs Brun Flamand
5208	Tigru
5209	Tigru Alb
6001	Cenuºã Spiritul Focului
6002	Cenuºã Tigru de Foc
6003	Cenuºã Flacãrã
6004	Cenuºã Luptãtor de Foc
6005	Cenuºã Rege de Foc
6006	Cenuºã Troll de Foc
6007	Cenuºã Barbã de Foc
6008	Cenuºã General de Foc
6009	Cenuºã Cãpetenie de Foc
6051	Ignitor
6091	Razador
6101	Cristal de Gheata
6102	Insecta de Gheata
6103	Om de Gheata
6104	Yeti de Gheata
6105	Golem de Gheata
6106	Troll de Gheata
6107	Barba de Gheata
6108	General de Gheata
6109	Lord de Gheata
6110	Yeti Magmã
6111	Golem Magmã
6112	Insectã Magmã
6113	Omul Magma
6114	Cristal Magmã
6115	Wyvern Magmã
6116	Gardã Dragon Idall
6117	Minion Idall
6118	Statuie Dragon
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Meley Regina Dragon
6301	Rãzboinic Ochao
6302	Soldat Ochao
6303	Magician Ochao
6304	Cãlãu Ochao
6305	General Ochao
6306	Luptãtor Puternic Ochao
6307	Soldat Puternic Ochao
6308	Magician Puternic Ochao
6309	Executor Puternic Ochao
6310	General Puternic Ochao
6391	Lord Ochao
6392	Gardã Ochao
6393	Lord Puternic Ochao
6394	Gardian Puternic Ochao
6401	Rãzboinic En-Tai
6402	Soldat En-Tai
6403	Druid En-Tai
6404	Vindecãtor En-Tai
6405	Gardian En-Tai
6406	Distrugãtor En-Tai
6407	Suveran En-Tai
6408	Bagjanamu
6409	Vindecãtor Ochao
6410	Luptãtor Puternic En-Tai
6411	Soldat Puternic En-Tai
6412	Druid Puternic En-Tai
6413	Vraci Puternic En-Tai
6414	Asasin Puternic En-Tai
6415	Eveniment Beran-Setaou
6416	Eveniment Nemere
6417	Eveniment Razador
6418	Eveniment Jotun Thrym
6419	Eveniment Dragonul Roºu
6420	Spirit Rãzboinic
7001	Maimuta Soldat
7002	Maimuta Jocheu
7003	Maimuta Soldat Gimu
7004	Maimuta Comandant
7005	Maimuta de Piatra
7006	Maimuþã  de Aur
7007	Maimuta General
7008	Muncitor Tu-Gui
7009	Controlor soldaþi Tu-Gui
7010	Comandor alb Tu-Gui
7012	Bi-Ma-Gui-An
7013	Scorpion Regal
7014	Om Scorpion Las
7015	Arcaº Scorpion
7016	Luptãtor sabie ºarpe
7017	Arcaº ªarpe
7018	Tâlhar de Deºert
7019	Soldat Tu-ji
7020	Hwa-ryung
7021	Pierde-varã Tu-Ji
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Juk-Guimok negru
7029	Diavol de Gheata
7030	Balena Corn de Gheata
7031	Insecta de Gheata
7032	Seol-Gu
7033	Omul Ghetii
7034	Gigant de Gheata
7035	Golem de Gheata
7036	Diavol de Gheata
7037	Balena Corn de Gheata
7038	Insecta de Gheata
7039	Seol-Gu
7040	Omul Ghetii
7041	Gigant de Gheata
7042	Golem de Gheata
7043	Diavol de Gheata
7044	Balena Corn de Gheata
7045	Insecta de Gheata
7046	Seol-Gu
7047	Omul Ghetii
7048	Gigant de Gheata
7049	Golem de Gheata
7050	Ochi Zburator Desert
7051	Scorpion Regal
7052	Om Scorpion Mic
7053	Arcaº Scorpion
7054	Sarpe Spadasin
7055	Arcaº ªarpe
7056	Tâlhar de Deºert
7057	Ochi Zburator Desert
7058	Scorpion Regal
7059	Om Scorpion Mic
7060	Arcaº Scorpion
7061	Sarpe Spadasin
7062	Arcaº ªarpe
7063	Tâlhar de Deºert
7064	Ochi Zburator Desert
7065	Scorpion Regal
7066	Om Scorpion Mic
7067	Arcaº Scorpion
7068	Sarpe Spadasin
7069	Arcaº ªarpe
7070	Tâlhar de Deºert
7071	Tigru Luptator Dur
7072	Spiritul Focului
7073	Tigru Luptator
7074	Flacãrã
7075	Luptator de Foc
7076	Tigru Luptator Dur
7077	Spiritul Focului
7078	Tigru Luptator
7079	Flacãrã
7080	Luptator de Foc
7081	Tigru Luptator Dur
7082	Spiritul Focului
7083	Tigru Luptator
7084	Flacãrã
7085	Luptator de Foc
7086	Buturuga Fantoma
7087	Driada
7088	Salcia Fantoma
7089	Copac Rau
7090	Buturuga Fantoma
7091	Driada
7092	Salcia Fantoma
7093	Copac Rau
7094	Buturuga Fantoma
7095	Driada
7096	Salcia Fantoma
7101	Tun
7102	Tun
7103	Balistã Sãgeþi
7104	Balistã Sãgeþi
7105	Turn
7106	Vatrã
7107	Vatrã
7108	Vatrã
7109	Vatrã
7110	Vatrã
7111	Vatrã
7112	Vatrã
7113	Cheeta
7114	Kraton
7115	Charly
7116	Nini
7117	Zulu
7118	Maimuþa Rãzboinic Deka
7119	Maimuþa Rãzboinic Oba
7120	Regele Keung
7121	Kiros
7122	Manchu
7123	Sgok
7124	Indrik
8001	Metinul Necazului
8002	Metinul Luptei
8003	Piatra Metin a Bataliei
8004	Metinul Lacomiei
8005	Metinul Amarului
8006	Metinul Intunericului
8007	Metinul Geloziei
8008	Metinul Sufletului
8009	Metinul Umbrei
8010	Metinul Puterii
8011	Metinul Diavolului
8012	Metinul Dizgratiei
8013	Metinul Mortii
8014	Metinul Crimelor
8015	Metinul Puterii
8016	Metinul Diavolului
8017	Metinul Dizgratiei
8018	Metinul Mortii
8019	Metinul Crimelor
8020	Stâncã Shinsoo
8021	Stâncã Jinno
8022	Stâncã Chunjo
8023	Stâncã imperialã
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metinul Muntelui
8032	Metinul Razbunarii
8033	Metinul Singuratatii
8034	Metinul Arogantei
8035	Metinul Eliberarii
8036	Metinul Tradarii
8037	Metinul Resentimentului
8038	Metinul Rasplatei
8039	Metinul Mândriei
8040	Metinul Invidiei
8041	Metin de Paste
8042	Metin de Paºte
8043	Metin de Paºte
8044	Metin de Paºte
8045	Metin de Paºte
8046	Metin de Paºte
8047	Metin de Paºte
8048	Metin de Paºte
8049	Metin de Paºte
8050	Metin de Paºte
8051	Metinul Tristetii
8052	Metinul Carbunilor
8053	Metinul Vanitatii
8054	Metinul Furiei
8055	Metinul Nenorocirilor
8056	Metinul Rautatii
8057	Metin Focul Iadului
8058	Metin de Gheata
8059	Metinul Copacului Om
8060	Metin Dovleac
8061	Metinul Pãdurilor
8101	Metinul Necazului
8102	Metinul Luptei
8103	Metinul Bataliei
8104	Metinul Lacomiei
8105	Metinul Amarului
8106	Metinul Intunericului
8107	Metinul Geloziei
8108	Metinul Sufletului
8109	Metinul Umbrei
8110	Metinul Puterii
8111	Metinul Diavolului
8112	Metinul Dizgratiei
8113	Metinul Mortii
8114	Metinul Crimelor
8115	Metinul Lunii
8200	Ciocolatã Piatrã Metin
8201	Ciocolatã Piatrã Metin
8203	Metinul Inspiraþiei
8501	Câine sãlbatic
8502	Mistreþ Sãlbatic
8503	Urs
8504	Tigru Alb
8505	Orc Negru Gigant
8506	General Brotac
8507	Tâlhar de Deºert
8508	Despot esoteric
8509	Incântãtor esoteric
8510	Luptator de Foc
8511	Golem de Gheata
8600	¿õ±Í´ëÁ·Àå
8601	¿õ±Í´ëÁ·Àå
8602	¹Ð±³´ëÁÖ±³
8603	¹Ð±³´ëÁÖ±³
8604	¸í»ç±Í¿Õ
8605	¸í»ç±Í¿Õ
8606	»ç½Å
8607	»ç½Å
8608	±¸¹ÌÈ£
8609	±¸¹ÌÈ£
8610	´©··Åõ¹ü±Í
8611	´©··Åõ¹ü±Í
8612	¿©¿Õ°Å¹Ì
8613	¿©¿Õ°Å¹Ì
8614	°Å´ë»ç¸·°ÅºÏ
8615	°Å´ë»ç¸·°ÅºÏ
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Jigsaw
8620	Jason
8621	Michael Myers
8622	Freddy Krueger
8623	Leatherface
9001	Negustor Arme
9002	Negustor de Armuri
9003	Magazinul General
9004	Ajutor pt. evenimente
9005	Administrator Depozit
9006	Femeia Batrana
9007	Negustor Arme
9008	Negustor de armuri
9009	Pescar
9010	Magazin de diverse
9011	Organizatoare de nunþi
9012	Teleporter
10001	Þinutul_Yayang 4002 8995
10002	Þinutul_Yongan 4503 9050
10003	Þinut_Bokjung 1118 2161
10004	Þinutul_Joan 876 2131
10005	Þinutul_Bakra 9064 2214
10006	Zona_Pyungmoo 9372 2188
10007	Þinutul_Yongan 4188 9560
10008	Þinutul_Yayang 3179 8332
10009	Þinutul_Joan 897 1127
10010	ÞinutulBokjung 1759 2210
10011	Zona_Pyungmoo 9343 3143
10012	Þinutul_Bakra 8348 2926
10013	Templul_Hwang 5536 1441
10014	Seungryong 3326 7468
10015	DeºertulYongbi 3467 6329
10016	Kuahlo_Dong 600 4960
10017	Templul_Hwang 5906 1102
10018	Turnul_Gumsan 2165 7270
10019	Þinutul_Yayang 3211 9009
10020	Jungrang 1356 43
10021	ÞinutulBokjung 1168 2920
10022	Waryong 2219 93
10023	Þinutul_Bakra 9098 2948
10024	Imha 2718 130
10025	Muntele_Sohan 4993 2984
10026	Lungsam 2887 57
10027	Lungsam 2866 437
10028	Pãdurea_roºie 11199 708
10029	Vale_cu_Serpi 10590 7262
10030	DeºertulYongbi 3519 6223
10031	Vale_cu_Serpi 10590 7262
10032	Taram_Giganti 8283 7635
10033	Peºtera_Zin 10594 7525
10034	2_peºterã_Zin 10594 7525
10035	Deon-Zeon 917 5253
10036	2_Deon-Zeon 7041 4642
10037	ÀÚ¾çÇö 3809 8233
10038	½Å¼ö¼º 9752 1330
10039	º¹Á¤Çö 1917 2900
10040	Áø³ë¼º 9239 1836
10041	¹Ú¶óÇö 8316 2154
10042	ÃµÁ¶¼º 9772 1850
10043	¼­ÇÑ»ê 3819 2969
10044	½Å¼ö¼º 10189 1484
10045	¼­ÇÑ»ê 3819 2969
10046	½Å¼ö¼º 9774 1501
10047	½Â·æ°î 2699 6752
10048	Áø³ë¼º 9679 1994
10049	½Â·æ°î 2699 6752
10050	Áø³ë¼º 9256 2012
10051	¿µºñ»ç¸· 3478 6189
10052	ÃµÁ¶¼º 9780 1995
10053	¿µºñ»ç¸· 3478 6189
10054	ÃµÁ¶¼º 10190 2002
10055	µµ¿°È­Áö 6011 6874
10056	¼­ÇÑ»ê 4368 2158
10057	½Â·æ°î 3355 7558
10058	¹Ð±³»ç¿ø 5943 1337
10059	¼­ÇÑ»ê 0 10496
10060	¹Ð±³»ç¿ø 1536 10496
10061	ÞaraDeFoc 4608 10496
10062	½Â·æ°î 6144 10496
10063	±Í¸ñ¸² 3031 266
10064	Àû±Í¸ñ¸² 11133 534
10065	½Å±Í¸ñ¸² 7754 10553
10066	½ÅÀû±Í¸ñ¸² 9915 11195
10067	TemnitaMaimute 7752 4477
10068	Þinutul_Yayang 4062 8756
10069	TemnitaMaimute 8520 4477
10070	ÞinutulBokjung 1611 2130
10071	TemnitaMaimute 9288 4477
10072	Þinutul_Bakra 8727 2100
10073	DeºertulYongbi 3061 6202
10074	TemnitaMaimute 1352 6532
10075	DeºertulYongbi 2879 5407
10076	TemnitaMaimute 1352 7300
10077	Grota_Exilului 9 12078
10078	½Â·æ°î 2842 8106
10079	Grota1 1459 13236
10080	Grota2 2413 12755
10081	ÃµÀÇµ¿±¼1Ãþ 99 13618
10082	¿µ¾ÈÀ¾¼º 5028 9998
10083	ÃµÀÇµ¿±¼1Ãþ 1360 14972
10084	ÃµÀÇµ¿±¼2Ãþ 2414 14289
10085	ÃµÀÇµ¿±¼1Ãþ 99 15154
10086	Á¶¾ÈÀ¾¼º 616 1148
10087	ÃµÀÇµ¿±¼1Ãþ 1360 16508
10088	ÃµÀÇµ¿±¼2Ãþ 2414 15825
10089	ÃµÀÇµ¿±¼1Ãþ 99 16690
10090	Æò¹«À¾¼º 9609 3188
10091	ÃµÀÇµ¿±¼1Ãþ 1360 18044
10092	ÃµÀÇµ¿±¼2Ãþ 2414 17361
10093	Poartã_Dragon 1731 12205
10094	Poartã_Dragon 1733 13743
10095	Poartã_Dragon 1728 15277
10096	Poartã_Dragon 1724 16824
10097	TP2 7040 5235
10098	TP3 984 5711
10099	Peninsula 11043 17885
10100	Peninsula 10963 16744
10101	Nephrite 10869 16558
10102	Peninsula 11664 16779
10103	Thunder 11345 16546
10104	Thunder 11921 16550
10105	Gautama 12263 16811
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
