VNUM	LOCALE_NAME
149	Espada de Batalha+9
150	L‚mina Zanna Fantasma+0
151	L‚mina Zanna Fantasma+1
152	L‚mina Zanna Fantasma+2
153	L‚mina Zanna Fantasma+3
154	L‚mina Zanna Fantasma+4
155	L‚mina Zanna Fantasma+5
156	L‚mina Zanna Fantasma+6
157	L‚mina Zanna Fantasma+7
158	L‚mina Zanna Fantasma+8
159	L‚mina Zanna Fantasma+9
160	Espada Ninfa+0
161	Espada Ninfa+1
162	Espada Ninfa+2
163	Espada Ninfa+3
164	Espada Ninfa+4
165	Espada Ninfa+5
166	Espada Ninfa+6
167	Espada Ninfa+7
168	Espada Ninfa+8
169	Espada Ninfa+9
170	Espada Ferr„o+0
171	Espada Ferr„o+1
172	Espada Ferr„o+2
173	Espada Ferr„o+3
174	Espada Ferr„o+4
175	Espada Ferr„o+5
176	Espada Ferr„o+6
177	Espada Ferr„o+7
178	Espada Ferr„o+8
179	Espada Ferr„o+9
180	Espada Venenosa+0
181	Espada Venenosa+1
182	Espada Venenosa+2
183	Espada Venenosa+3
184	Espada Venenosa+4
185	Espada Venenosa+5
186	Espada Venenosa+6
187	Espada Venenosa+7
188	Espada Venenosa+8
189	Espada Venenosa+9
190	Espada Le„o+0
191	Espada Le„o+1
192	Espada Le„o+2
193	Espada Le„o+3
194	Espada Le„o+4
195	Espada Le„o+5
196	Espada Le„o+6
197	Espada Le„o+7
198	Espada Le„o+8
199	Espada Le„o+9
200	L‚mina Cortante+0
201	L‚mina Cortante+1
202	L‚mina Cortante+2
203	L‚mina Cortante+3
204	L‚mina Cortante+4
205	L‚mina Cortante+5
206	L‚mina Cortante+6
207	L‚mina Cortante+7
208	L‚mina Cortante+8
209	L‚mina Cortante+9
210	L‚mina Mortal+0
211	L‚mina Mortal+1
212	L‚mina Mortal+2
213	L‚mina Mortal+3
214	L‚mina Mortal+4
215	L‚mina Mortal+5
216	L‚mina Mortal+6
217	L‚mina Mortal+7
218	L‚mina Mortal+8
219	L‚mina Mortal+9
220	Espada Lunar+0
221	Espada Lunar+1
222	Espada Lunar+2
223	Espada Lunar+3
224	Espada Lunar+4
225	Espada Lunar+5
226	Espada Lunar+6
227	Espada Lunar+7
228	Espada Lunar+8
229	Espada Lunar+9
230	Espada Celestial+0
231	Espada Celestial+1
232	Espada Celestial+2
233	Espada Celestial+3
234	Espada Celestial+4
235	Espada Celestial+5
236	Espada Celestial+6
237	Espada Celestial+7
238	Espada Celestial+8
239	Espada Celestial+9
240	Espada de Exorcismo+0
241	Espada de Exorcismo+1
242	Espada de Exorcismo+2
243	Espada de Exorcismo+3
244	Espada de Exorcismo+4
245	Espada de Exorcismo+5
246	Espada de Exorcismo+6
247	Espada de Exorcismo+7
248	Espada de Exorcismo+8
249	Espada de Exorcismo+9
250	L‚mina DemonÌaca+0
251	L‚mina DemonÌaca+1
252	L‚mina DemonÌaca+2
253	L‚mina DemonÌaca+3
254	L‚mina DemonÌaca+4
255	L‚mina DemonÌaca+5
256	L‚mina DemonÌaca+6
257	L‚mina DemonÌaca+7
258	L‚mina DemonÌaca+8
259	L‚mina DemonÌaca+9
260	Espada Bar„o+0
261	Espada Bar„o+1
262	Espada Bar„o+2
263	Espada Bar„o+3
264	Espada Bar„o+4
265	Espada Bar„o+5
266	Espada Bar„o+6
267	Espada Bar„o+7
268	Espada Bar„o+8
269	Espada Bar„o+9
270	Espada SÌrius+0
271	Espada SÌrius+1
272	Espada SÌrius+2
273	Espada SÌrius+3
274	Espada SÌrius+4
275	Espada SÌrius+5
276	Espada SÌrius+6
277	Espada SÌrius+7
278	Espada SÌrius+8
279	Espada SÌrius+9
280	Espada Sagrada+0
281	Espada Sagrada+1
282	Espada Sagrada+2
283	Espada Sagrada+3
284	Espada Sagrada+4
285	Espada Sagrada+5
286	Espada Sagrada+6
287	Espada Sagrada+7
288	Espada Sagrada+8
289	Espada Sagrada+9
290	Espada Lua Cheia+0
291	Espada Lua Cheia+1
292	Espada Lua Cheia+2
293	Espada Lua Cheia+3
294	Espada Lua Cheia+4
295	Espada Lua Cheia+5
296	Espada Lua Cheia+6
297	Espada Lua Cheia+7
298	Espada Lua Cheia+8
299	Espada Lua Cheia+9
300	L‚mina do ZodÌaco+0
301	L‚mina do ZodÌaco+1
302	L‚mina do ZodÌaco+2
303	L‚mina do ZodÌaco+3
304	L‚mina do ZodÌaco+4
305	L‚mina do ZodÌaco+5
306	L‚mina do ZodÌaco+6
307	L‚mina do ZodÌaco+7
308	L‚mina do ZodÌaco+8
309	L‚mina do ZodÌaco+9
310	Espada do ZodÌaco+0
311	Espada do ZodÌaco+1
312	Espada do ZodÌaco+2
313	Espada do ZodÌaco+3
314	Espada do ZodÌaco+4
315	Espada do ZodÌaco+5
316	Espada do ZodÌaco+6
317	Espada do ZodÌaco+7
318	Espada do ZodÌaco+8
319	Espada do ZodÌaco+9
320	Espada Draco-RuÌna+0
321	Espada Draco-RuÌna+1
322	Espada Draco-RuÌna+2
323	Espada Draco-RuÌna+3
324	Espada Draco-RuÌna+4
325	Espada Draco-RuÌna+5
326	Espada Draco-RuÌna+6
327	Espada Draco-RuÌna+7
328	Espada Draco-RuÌna+8
329	Espada Draco-RuÌna+9
330	Espada Draco-RuÌna+10
331	Espada Draco-RuÌna+11
332	Espada Draco-RuÌna+12
333	Espada Draco-RuÌna+13
334	Espada Draco-RuÌna+14
335	Espada Draco-RuÌna+15
340	Sabre Draco-RuÌna+0
341	Sabre Draco-RuÌna+1
342	Sabre Draco-RuÌna+2
343	Sabre Draco-RuÌna+3
344	Sabre Draco-RuÌna+4
345	Sabre Draco-RuÌna+5
346	Sabre Draco-RuÌna+6
347	Sabre Draco-RuÌna+7
348	Sabre Draco-RuÌna+8
349	Sabre Draco-RuÌna+9
350	Sabre Draco-RuÌna+10
351	Sabre Draco-RuÌna+11
352	Sabre Draco-RuÌna+12
353	Sabre Draco-RuÌna+13
354	Sabre Draco-RuÌna+14
355	Sabre Draco-RuÌna+15
360	Espada da Serpente+0
361	Espada da Serpente+1
362	Espada da Serpente+2
363	Espada da Serpente+3
364	Espada da Serpente+4
365	Espada da Serpente+5
366	Espada da Serpente+6
367	Espada da Serpente+7
368	Espada da Serpente+8
369	Espada da Serpente+9
370	Espada da Serpente+10
371	Espada da Serpente+11
372	Espada da Serpente+12
373	Espada da Serpente+13
374	Espada da Serpente+14
375	Espada da Serpente+15
376	Espada Serpente (Criar)
380	L‚mina da Serpente+0
381	L‚mina da Serpente+1
382	L‚mina da Serpente+2
383	L‚mina da Serpente+3
384	L‚mina da Serpente+4
385	L‚mina da Serpente+5
386	L‚mina da Serpente+6
387	L‚mina da Serpente+7
388	L‚mina da Serpente+8
389	L‚mina da Serpente+9
390	L‚mina da Serpente+10
391	L‚mina da Serpente+11
392	L‚mina da Serpente+12
393	L‚mina da Serpente+13
394	L‚mina da Serpente+14
395	L‚mina da Serpente+15
396	L‚mina Serpente (Criar)
460	Espada R˙nica+0
461	Espada R˙nica+1
462	Espada R˙nica+2
463	Espada R˙nica+3
464	Espada R˙nica+4
465	Espada R˙nica+5
466	Espada R˙nica+6
467	Espada R˙nica+7
468	Espada R˙nica+8
469	Espada R˙nica+9
470	L‚mina Dente de Drag„o+0è
471	L‚mina Dente de Drag„o+1è
472	L‚mina Dente de Drag„o+2è
473	L‚mina Dente de Drag„o+3è
474	L‚mina Dente de Drag„o+4è
475	L‚mina Dente de Drag„o+5è
476	L‚mina Dente de Drag„o+6è
477	L‚mina Dente de Drag„o+7è
478	L‚mina Dente de Drag„o+8è
479	L‚mina Dente de Drag„o+9è
500	Espada de Kyanite+0
501	Espada de Kyanite+1
502	Espada de Kyanite+2
503	Espada de Kyanite+3
504	Espada de Kyanite+4
505	Espada de Kyanite+5
506	Espada de Kyanite+6
507	Espada de Kyanite+7
508	Espada de Kyanite+8
509	Espada de Kyanite+9
1000	Adaga+0
1001	Adaga+1
1002	Adaga+2
1003	Adaga+3
1004	Adaga+4
1005	Adaga+5
1006	Adaga+6
1007	Adaga+7
1008	Adaga+8
1009	Adaga+9
1010	Adaga Cobra+0
1011	Adaga Cobra+1
1012	Adaga Cobra+2
1013	Adaga Cobra+3
1014	Adaga Cobra+4
1015	Adaga Cobra+5
1016	Adaga Cobra+6
1017	Adaga Cobra+7
1018	Adaga Cobra+8
1019	Adaga Cobra+9
1020	Adaga de Tesoura+0
1021	Adaga de Tesoura+1
1022	Adaga de Tesoura+2
1023	Adaga de Tesoura+3
1024	Adaga de Tesoura+4
1025	Adaga de Tesoura+5
1026	Adaga de Tesoura+6
1027	Adaga de Tesoura+7
1028	Adaga de Tesoura+8
1029	Adaga de Tesoura+9
1030	Faca da Sorte+0
1031	Faca da Sorte+1
1032	Faca da Sorte+2
1033	Faca da Sorte+3
1034	Faca da Sorte+4
1035	Faca da Sorte+5
1036	Faca da Sorte+6
1037	Faca da Sorte+7
1038	Faca da Sorte+8
1039	Faca da Sorte+9
1040	Faca Gato+0
1041	Faca Gato+1
1042	Faca Gato+2
1043	Faca Gato+3
1044	Faca Gato+4
1045	Faca Gato+5
1046	Faca Gato+6
1047	Faca Gato+7
1048	Faca Gato+8
1049	Faca Gato+9
1050	Adaga DiabÛlica+0
1051	Adaga DiabÛlica+1
1052	Adaga DiabÛlica+2
1053	Adaga DiabÛlica+3
1054	Adaga DiabÛlica+4
1055	Adaga DiabÛlica+5
1056	Adaga DiabÛlica+6
1057	Adaga DiabÛlica+7
1058	Adaga DiabÛlica+8
1059	Adaga DiabÛlica+9
1060	Adaga Punho do Diabo+0
1061	Adaga Punho do Diabo+1
1062	Adaga Punho do Diabo+2
1063	Adaga Punho do Diabo+3
1064	Adaga Punho do Diabo+4
1065	Adaga Punho do Diabo+5
1066	Adaga Punho do Diabo+6
1067	Adaga Punho do Diabo+7
1068	Adaga Punho do Diabo+8
1069	Adaga Punho do Diabo+9
1070	Adaga Sangrenta+0
1071	Adaga Sangrenta+1
1072	Adaga Sangrenta+2
1073	Adaga Sangrenta+3
1074	Adaga Sangrenta+4
1075	Adaga Sangrenta+5
1076	Adaga Sangrenta+6
1077	Adaga Sangrenta+7
1078	Adaga Sangrenta+8
1079	Adaga Sangrenta+9
1080	Faca Costela+0
1081	Faca Costela+1
1082	Faca Costela+2
1083	Faca Costela+3
1084	Faca Costela+4
1085	Faca Costela+5
1086	Faca Costela+6
1087	Faca Costela+7
1088	Faca Costela+8
1089	Faca Costela+9
1090	Chakram+0
1091	Chakram+1
1092	Chakram+2
1093	Chakram+3
1094	Chakram+4
1095	Chakram+5
1096	Chakram+6
1097	Chakram+7
1098	Chakram+8
1099	Chakram+9
1100	Faca Drag„o+0
1101	Faca Drag„o+1
1102	Faca Drag„o+2
1103	Faca Drag„o+3
1104	Faca Drag„o+4
1105	Faca Drag„o+5
1106	Faca Drag„o+6
1107	Faca Drag„o+7
1108	Faca Drag„o+8
1109	Faca Drag„o+9
1110	Faca Rel‚mpago+0
1111	Faca Rel‚mpago+1
1112	Faca Rel‚mpago+2
1113	Faca Rel‚mpago+3
1114	Faca Rel‚mpago+4
1115	Faca Rel‚mpago+5
1116	Faca Rel‚mpago+6
1117	Faca Rel‚mpago+7
1118	Faca Rel‚mpago+8
1119	Faca Rel‚mpago+9
1120	Facas Siamesas+0
1121	Facas Siamesas+1
1122	Facas Siamesas+2
1123	Facas Siamesas+3
1124	Facas Siamesas+4
1125	Facas Siamesas+5
1126	Facas Siamesas+6
1127	Facas Siamesas+7
1128	Facas Siamesas+8
1129	Facas Siamesas+9
1130	Chakram Asa do Diabo+0
1131	Chakram Asa do Diabo+1
1132	Chakram Asa do Diabo+2
1133	Chakram Asa do Diabo+3
1134	Chakram Asa do Diabo+4
1135	Chakram Asa do Diabo+5
1136	Chakram Asa do Diabo+6
1137	Chakram Asa do Diabo+7
1138	Chakram Asa do Diabo+8
1139	Chakram Asa do Diabo+9
1140	Faca Dente de Serra+0
1141	Faca Dente de Serra+1
1142	Faca Dente de Serra+2
1143	Faca Dente de Serra+3
1144	Faca Dente de Serra+4
1145	Faca Dente de Serra+5
1146	Faca Dente de Serra+6
1147	Faca Dente de Serra+7
1148	Faca Dente de Serra+8
1149	Faca Dente de Serra+9
1150	Faca Luz do Sol+0
1151	Faca Luz do Sol+1
1152	Faca Luz do Sol+2
1153	Faca Luz do Sol+3
1154	Faca Luz do Sol+4
1155	Faca Luz do Sol+5
1156	Faca Luz do Sol+6
1157	Faca Luz do Sol+7
1158	Faca Luz do Sol+8
1159	Faca Luz do Sol+9
1160	Faca Riacho+0
1161	Faca Riacho+1
1162	Faca Riacho+2
1163	Faca Riacho+3
1164	Faca Riacho+4
1165	Faca Riacho+5
1166	Faca Riacho+6
1167	Faca Riacho+7
1168	Faca Riacho+8
1169	Faca Riacho+9
1170	Adaga Folha Negra+0
1171	Adaga Folha Negra+1
1172	Adaga Folha Negra+2
1173	Adaga Folha Negra+3
1174	Adaga Folha Negra+4
1175	Adaga Folha Negra+5
1176	Adaga Folha Negra+6
1177	Adaga Folha Negra+7
1178	Adaga Folha Negra+8
1179	Adaga Folha Negra+9
1180	Adaga do ZodÌaco+0
1181	Adaga do ZodÌaco+1
1182	Adaga do ZodÌaco+2
1183	Adaga do ZodÌaco+3
1184	Adaga do ZodÌaco+4
1185	Adaga do ZodÌaco+5
1186	Adaga do ZodÌaco+6
1187	Adaga do ZodÌaco+7
1188	Adaga do ZodÌaco+8
1189	Adaga do ZodÌaco+9
1190	Adaga Draco-RuÌna+0
1191	Adaga Draco-RuÌna+1
1192	Adaga Draco-RuÌna+2
1193	Adaga Draco-RuÌna+3
1194	Adaga Draco-RuÌna+4
1195	Adaga Draco-RuÌna+5
1196	Adaga Draco-RuÌna+6
1197	Adaga Draco-RuÌna+7
1198	Adaga Draco-RuÌna+8
1199	Adaga Draco-RuÌna+9
1200	Adaga Draco-RuÌna+10
1201	Adaga Draco-RuÌna+11
1202	Adaga Draco-RuÌna+12
1203	Adaga Draco-RuÌna+13
1204	Adaga Draco-RuÌna+14
1205	Adaga Draco-RuÌna+15
1210	Adaga da Serpente+0
1211	Adaga da Serpente+1
1212	Adaga da Serpente+2
1213	Adaga da Serpente+3
1214	Adaga da Serpente+4
1215	Adaga da Serpente+5
1216	Adaga da Serpente+6
1217	Adaga da Serpente+7
1218	Adaga da Serpente+8
1219	Adaga da Serpente+9
1220	Adaga da Serpente+10
1221	Adaga da Serpente+11
1222	Adaga da Serpente+12
1223	Adaga da Serpente+13
1224	Adaga da Serpente+14
1225	Adaga da Serpente+15
1226	Adaga da Serpente(Criar)è
1340	L‚mina Cinco Elementos+0è
1341	L‚mina Cinco Elementos+1è
1342	L‚mina Cinco Elementos+2è
1343	L‚mina Cinco Elementos+3è
1344	L‚mina Cinco Elementos+4è
1345	L‚mina Cinco Elementos+5è
1346	L‚mina Cinco Elementos+6è
1347	L‚mina Cinco Elementos+7è
1348	L‚mina Cinco Elementos+8è
1349	L‚mina Cinco Elementos+9è
1500	Adaga de Kyanite+0
1501	Adaga de Kyanite+1
1502	Adaga de Kyanite+2
1503	Adaga de Kyanite+3
1504	Adaga de Kyanite+4
1505	Adaga de Kyanite+5
1506	Adaga de Kyanite+6
1507	Adaga de Kyanite+7
1508	Adaga de Kyanite+8
1509	Adaga de Kyanite+9
2000	Arco+0
2001	Arco+1
2002	Arco+2
2003	Arco+3
2004	Arco+4
2005	Arco+5
2006	Arco+6
2007	Arco+7
2008	Arco+8
2009	Arco+9
2010	Arco Longo+0
2011	Arco Longo+1
2012	Arco Longo+2
2013	Arco Longo+3
2014	Arco Longo+4
2015	Arco Longo+5
2016	Arco Longo+6
2017	Arco Longo+7
2018	Arco Longo+8
2019	Arco Longo+9
2020	Arco Composto+0
2021	Arco Composto+1
2022	Arco Composto+2
2023	Arco Composto+3
2024	Arco Composto+4
2025	Arco Composto+5
2026	Arco Composto+6
2027	Arco Composto+7
2028	Arco Composto+8
2029	Arco Composto+9
2030	Arco de Batalha+0
2031	Arco de Batalha+1
2032	Arco de Batalha+2
2033	Arco de Batalha+3
2034	Arco de Batalha+4
2035	Arco de Batalha+5
2036	Arco de Batalha+6
2037	Arco de Batalha+7
2038	Arco de Batalha+8
2039	Arco de Batalha+9
2040	Arco de Montada+0
2041	Arco de Montada+1
2042	Arco de Montada+2
2043	Arco de Montada+3
2044	Arco de Montada+4
2045	Arco de Montada+5
2046	Arco de Montada+6
2047	Arco de Montada+7
2048	Arco de Montada+8
2049	Arco de Montada+9
2050	Arco de CaÁa+0
2051	Arco de CaÁa+1
2052	Arco de CaÁa+2
2053	Arco de CaÁa+3
2054	Arco de CaÁa+4
2055	Arco de CaÁa+5
2056	Arco de CaÁa+6
2057	Arco de CaÁa+7
2058	Arco de CaÁa+8
2059	Arco de CaÁa+9
2060	Arco de Cobre+0
2061	Arco de Cobre+1
2062	Arco de Cobre+2
2063	Arco de Cobre+3
2064	Arco de Cobre+4
2065	Arco de Cobre+5
2066	Arco de Cobre+6
2067	Arco de Cobre+7
2068	Arco de Cobre+8
2069	Arco de Cobre+9
2070	Arco RuÌna Negra+0
2071	Arco RuÌna Negra+1
2072	Arco RuÌna Negra+2
2073	Arco RuÌna Negra+3
2074	Arco RuÌna Negra+4
2075	Arco RuÌna Negra+5
2076	Arco RuÌna Negra+6
2077	Arco RuÌna Negra+7
2078	Arco RuÌna Negra+8
2079	Arco RuÌna Negra+9
2080	Arco Olho Rubi+0
2081	Arco Olho Rubi+1
2082	Arco Olho Rubi+2
2083	Arco Olho Rubi+3
2084	Arco Olho Rubi+4
2085	Arco Olho Rubi+5
2086	Arco Olho Rubi+6
2087	Arco Olho Rubi+7
2088	Arco Olho Rubi+8
2089	Arco Olho Rubi+9
2090	Arco Aguilh„o+0
2091	Arco Aguilh„o+1
2092	Arco Aguilh„o+2
2093	Arco Aguilh„o+3
2094	Arco Aguilh„o+4
2095	Arco Aguilh„o+5
2096	Arco Aguilh„o+6
2097	Arco Aguilh„o+7
2098	Arco Aguilh„o+8
2099	Arco Aguilh„o+9
2100	Arco Corno de Touro+0
2101	Arco Corno de Touro+1
2102	Arco Corno de Touro+2
2103	Arco Corno de Touro+3
2104	Arco Corno de Touro+4
2105	Arco Corno de Touro+5
2106	Arco Corno de Touro+6
2107	Arco Corno de Touro+7
2108	Arco Corno de Touro+8
2109	Arco Corno de Touro+9
2110	Arco do UnicÛrnio+0
2111	Arco do UnicÛrnio+1
2112	Arco do UnicÛrnio+2
2113	Arco do UnicÛrnio+3
2114	Arco do UnicÛrnio+4
2115	Arco do UnicÛrnio+5
2116	Arco do UnicÛrnio+6
2117	Arco do UnicÛrnio+7
2118	Arco do UnicÛrnio+8
2119	Arco do UnicÛrnio+9
2120	Arco Asa Gigante+0
2121	Arco Asa Gigante+1
2122	Arco Asa Gigante+2
2123	Arco Asa Gigante+3
2124	Arco Asa Gigante+4
2125	Arco Asa Gigante+5
2126	Arco Asa Gigante+6
2127	Arco Asa Gigante+7
2128	Arco Asa Gigante+8
2129	Arco Asa Gigante+9
2130	Arco Damasco Divino+0
2131	Arco Damasco Divino+1
2132	Arco Damasco Divino+2
2133	Arco Damasco Divino+3
2134	Arco Damasco Divino+4
2135	Arco Damasco Divino+5
2136	Arco Damasco Divino+6
2137	Arco Damasco Divino+7
2138	Arco Damasco Divino+8
2139	Arco Damasco Divino+9
2140	Arco Drag„o Amarelo+0
2141	Arco Drag„o Amarelo+1
2142	Arco Drag„o Amarelo+2
2143	Arco Drag„o Amarelo+3
2144	Arco Drag„o Amarelo+4
2145	Arco Drag„o Amarelo+5
2146	Arco Drag„o Amarelo+6
2147	Arco Drag„o Amarelo+7
2148	Arco Drag„o Amarelo+8
2149	Arco Drag„o Amarelo+9
2150	Arco de ArmaÁ„o+0
2151	Arco de ArmaÁ„o+1
2152	Arco de ArmaÁ„o+2
2153	Arco de ArmaÁ„o+3
2154	Arco de ArmaÁ„o+4
2155	Arco de ArmaÁ„o+5
2156	Arco de ArmaÁ„o+6
2157	Arco de ArmaÁ„o+7
2158	Arco de ArmaÁ„o+8
2159	Arco de ArmaÁ„o+9
2160	Arco Gigante DiabÛlico+0è
2161	Arco Gigante DiabÛlico+1è
2162	Arco Gigante DiabÛlico+2è
2163	Arco Gigante DiabÛlico+3è
2164	Arco Gigante DiabÛlico+4è
2165	Arco Gigante DiabÛlico+5è
2166	Arco Gigante DiabÛlico+6è
2167	Arco Gigante DiabÛlico+7è
2168	Arco Gigante DiabÛlico+8è
2169	Arco Gigante DiabÛlico+9è
2170	Arco Corvo Negro+0
2171	Arco Corvo Negro+1
2172	Arco Corvo Negro+2
2173	Arco Corvo Negro+3
2174	Arco Corvo Negro+4
2175	Arco Corvo Negro+5
2176	Arco Corvo Negro+6
2177	Arco Corvo Negro+7
2178	Arco Corvo Negro+8
2179	Arco Corvo Negro+9
2180	Arco Drag„o Azul+0
2181	Arco Drag„o Azul+1
2182	Arco Drag„o Azul+2
2183	Arco Drag„o Azul+3
2184	Arco Drag„o Azul+4
2185	Arco Drag„o Azul+5
2186	Arco Drag„o Azul+6
2187	Arco Drag„o Azul+7
2188	Arco Drag„o Azul+8
2189	Arco Drag„o Azul+9
2190	Besta Fantasma+0
2191	Besta Fantasma+1
2192	Besta Fantasma+2
2193	Besta Fantasma+3
2194	Besta Fantasma+4
2195	Besta Fantasma+5
2196	Besta Fantasma+6
2197	Besta Fantasma+7
2198	Besta Fantasma+8
2199	Besta Fantasma+9
2200	Arco do ZodÌaco+0
2201	Arco do ZodÌaco+1
2202	Arco do ZodÌaco+2
2203	Arco do ZodÌaco+3
2204	Arco do ZodÌaco+4
2205	Arco do ZodÌaco+5
2206	Arco do ZodÌaco+6
2207	Arco do ZodÌaco+7
2208	Arco do ZodÌaco+8
2209	Arco do ZodÌaco+9
2210	Arco Draco-RuÌna+0
2211	Arco Draco-RuÌna+1
2212	Arco Draco-RuÌna+2
2213	Arco Draco-RuÌna+3
2214	Arco Draco-RuÌna+4
2215	Arco Draco-RuÌna+5
2216	Arco Draco-RuÌna+6
2217	Arco Draco-RuÌna+7
2218	Arco Draco-RuÌna+8
2219	Arco Draco-RuÌna+9
2220	Arco Draco-RuÌna+10
2221	Arco Draco-RuÌna+11
2222	Arco Draco-RuÌna+12
2223	Arco Draco-RuÌna+13
2224	Arco Draco-RuÌna+14
2225	Arco Draco-RuÌna+15
2230	Arco da Serpente+0
2231	Arco da Serpente+1
2232	Arco da Serpente+2
2233	Arco da Serpente+3
2234	Arco da Serpente+4
2235	Arco da Serpente+5
2236	Arco da Serpente+6
2237	Arco da Serpente+7
2238	Arco da Serpente+8
2239	Arco da Serpente+9
2240	Arco da Serpente+10
2241	Arco da Serpente+11
2242	Arco da Serpente+12
2243	Arco da Serpente+13
2244	Arco da Serpente+14
2245	Arco da Serpente+15
2246	Arco da Serpente (Criar)è
2370	Arco de FÈnix+0
2371	Arco de FÈnix+1
2372	Arco de FÈnix+2
2373	Arco de FÈnix+3
2374	Arco de FÈnix+4
2375	Arco de FÈnix+5
2376	Arco de FÈnix+6
2377	Arco de FÈnix+7
2378	Arco de FÈnix+8
2379	Arco de FÈnix+9
2500	Arco de Kyanite+0
2501	Arco de Kyanite+1
2502	Arco de Kyanite+2
2503	Arco de Kyanite+3
2504	Arco de Kyanite+4
2505	Arco de Kyanite+5
2506	Arco de Kyanite+6
2507	Arco de Kyanite+7
2508	Arco de Kyanite+8
2509	Arco de Kyanite+9
3000	Glava+0
3001	Glava+1
3002	Glava+2
3003	Glava+3
3004	Glava+4
3005	Glava+5
3006	Glava+6
3007	Glava+7
3008	Glava+8
3009	Glava+9
3010	LanÁa+0
3011	LanÁa+1
3012	LanÁa+2
3013	LanÁa+3
3014	LanÁa+4
3015	LanÁa+5
3016	LanÁa+6
3017	LanÁa+7
3018	LanÁa+8
3019	LanÁa+9
3020	L‚mina Guilhotina+0
3021	L‚mina Guilhotina+1
3022	L‚mina Guilhotina+2
3023	L‚mina Guilhotina+3
3024	L‚mina Guilhotina+4
3025	L‚mina Guilhotina+5
3026	L‚mina Guilhotina+6
3027	L‚mina Guilhotina+7
3028	L‚mina Guilhotina+8
3029	L‚mina Guilhotina+9
3030	LanÁa Aranha+0
3031	LanÁa Aranha+1
3032	LanÁa Aranha+2
