PAWN						S_PAWN						KNIGHT						S_KNIGHT					
	1	15	1.2	단두도+0	2000 		1	15	1.26	단두도+0	1538 		1 	15 	1.3	단두도+0	1333 		1	15	1.8	단두도+0	500 
	1	15	1.08	단두도+1	5000 		1	15	1.104	단두도+1	3846 		1 	15 	1.12	단두도+1	3333 		1	15	1.32	단두도+1	1250 
	1	15	1.04	단두도+2	10000 		1	15	1.052	단두도+2	7692 		1 	15 	1.06	단두도+2	6667 		1	15	1.16	단두도+2	2500 
	5	15	1.2	쇄후쌍구+0	2000 		5	15	1.26	쇄후쌍구+0	1538 		5 	15 	1.3	쇄후쌍구+0	1333 		5	15	1.8	쇄후쌍구+0	500 
	5	15	1.08	쇄후쌍구+1	5000 		5	15	1.104	쇄후쌍구+1	3846 		5 	15 	1.12	쇄후쌍구+1	3333 		5	15	1.32	쇄후쌍구+1	1250 
	5	15	1.04	쇄후쌍구+2	10000 		5	15	1.052	쇄후쌍구+2	7692 		5 	15 	1.06	쇄후쌍구+2	6667 		5	15	1.16	쇄후쌍구+2	2500 
	5	15	1.1	선인극+0	4000 		5	15	1.13	선인극+0	3077 		5 	15 	1.15	선인극+0	2667 		5	15	1.4	선인극+0	1000 
	5	15	1.04	선인극+1	10000 		5	15	1.052	선인극+1	7692 		5 	15 	1.06	선인극+1	6667 		5	15	1.16	선인극+1	2500 
	5	15	1.01	선인극+2	40000 		5	15	1.013	선인극+2	30769 		5 	15 	1.015	선인극+2	26667 		5	15	1.04	선인극+2	10000 
초급두손검	1	15	1.08	단도+1	5000 	초급두손검	1	15	1.104	단도+1	3846 	초급두손검	1 	15 	1.12	단도+1	3333 	초급두손검	1	15	1.32	단도+1	1250 
	1	15	1.04	단도+2	10000 		1	15	1.052	단도+2	7692 		1 	15 	1.06	단도+2	6667 		1	15	1.16	단도+2	2500 
	1	15	1.2	아미자+0	2000 		1	15	1.26	아미자+0	1538 		1 	15 	1.3	아미자+0	1333 		1	15	1.8	아미자+0	500 
	1	15	1.08	아미자+1	5000 		1	15	1.104	아미자+1	3846 		1 	15 	1.12	아미자+1	3333 		1	15	1.32	아미자+1	1250 
	1	15	1.04	아미자+2	10000 		1	15	1.052	아미자+2	7692 		1 	15 	1.06	아미자+2	6667 		1	15	1.16	아미자+2	2500 
	1	15	1.2	서역단도+0	2000 		1	15	1.26	서역단도+0	1538 		1 	15 	1.3	서역단도+0	1333 		1	15	1.8	서역단도+0	500 
	1	15	1.08	서역단도+1	5000 		1	15	1.104	서역단도+1	3846 		1 	15 	1.12	서역단도+1	3333 		1	15	1.32	서역단도+1	1250 
	1	15	1.04	서역단도+2	10000 		1	15	1.052	서역단도+2	7692 		1 	15 	1.06	서역단도+2	6667 		1	15	1.16	서역단도+2	2500 
	5	15	1.2	구치구+0	2000 		5	15	1.26	구치구+0	1538 		5 	15 	1.3	구치구+0	1333 		5	15	1.8	구치구+0	500 
	5	15	1.08	구치구+1	5000 		5	15	1.104	구치구+1	3846 		5 	15 	1.12	구치구+1	3333 		5	15	1.32	구치구+1	1250 
	5	15	1.04	구치구+2	10000 		5	15	1.052	구치구+2	7692 		5 	15 	1.06	구치구+2	6667 		5	15	1.16	구치구+2	2500 
	5	15	1.1	천축단도+0	4000 		5	15	1.13	천축단도+0	3077 		5 	15 	1.15	천축단도+0	2667 		5	15	1.4	천축단도+0	1000 
	5	15	1.04	천축단도+1	10000 		5	15	1.052	천축단도+1	7692 		5 	15 	1.06	천축단도+1	6667 		5	15	1.16	천축단도+1	2500 
	5	15	1.01	천축단도+2	40000 		5	15	1.013	천축단도+2	30769 		5 	15 	1.015	천축단도+2	26667 		5	15	1.04	천축단도+2	10000 
초급활	1	15	1.2	단궁+0	2000 	초급활	1	15	1.26	단궁+0	1538 	초급활	1 	15 	1.3	단궁+0	1333 	초급활	1	15	1.8	단궁+0	500 
	1	15	1.08	단궁+1	5000 		1	15	1.104	단궁+1	3846 		1 	15 	1.12	단궁+1	3333 		1	15	1.32	단궁+1	1250 
	1	15	1.04	단궁+2	10000 		1	15	1.052	단궁+2	7692 		1 	15 	1.06	단궁+2	6667 		1	15	1.16	단궁+2	2500 
	1	15	1.2	장궁+0	2000 		1	15	1.26	장궁+0	1538 		1 	15 	1.3	장궁+0	1333 		1	15	1.8	장궁+0	500 
	1	15	1.08	장궁+1	5000 		1	15	1.104	장궁+1	3846 		1 	15 	1.12	장궁+1	3333 		1	15	1.32	장궁+1	1250 
	1	15	1.04	장궁+2	10000 		1	15	1.052	장궁+2	7692 		1 	15 	1.06	장궁+2	6667 		1	15	1.16	장궁+2	2500 
	1	15	1.2	합성궁+0	2000 		1	15	1.26	합성궁+0	1538 		1 	15 	1.3	합성궁+0	1333 		1	15	1.8	합성궁+0	500 
	1	15	1.08	합성궁+1	5000 		1	15	1.104	합성궁+1	3846 		1 	15 	1.12	합성궁+1	3333 		1	15	1.32	합성궁+1	1250 
	1	15	1.04	합성궁+2	10000 		1	15	1.052	합성궁+2	7692 		1 	15 	1.06	합성궁+2	6667 		1	15	1.16	합성궁+2	2500 
	5	15	1.2	전궁+0	2000 		5	15	1.26	전궁+0	1538 		5 	15 	1.3	전궁+0	1333 		5	15	1.8	전궁+0	500 
	5	15	1.08	전궁+1	5000 		5	15	1.104	전궁+1	3846 		5 	15 	1.12	전궁+1	3333 		5	15	1.32	전궁+1	1250 
	5	15	1.04	전궁+2	10000 		5	15	1.052	전궁+2	7692 		5 	15 	1.06	전궁+2	6667 		5	15	1.16	전궁+2	2500 
	5	15	1.1	기마장궁+0	4000 		5	15	1.13	기마장궁+0	3077 		5 	15 	1.15	기마장궁+0	2667 		5	15	1.4	기마장궁+0	1000 
	5	15	1.04	기마장궁+1	10000 		5	15	1.052	기마장궁+1	7692 		5 	15 	1.06	기마장궁+1	6667 		5	15	1.16	기마장궁+1	2500 
	5	15	1.01	기마장궁+2	40000 		5	15	1.013	기마장궁+2	30769 		5 	15 	1.015	기마장궁+2	26667 		5	15	1.04	기마장궁+2	10000 
초급방울	1	15	1.2	동령+0	2000 	초급방울	1	15	1.26	동령+0	1538 	초급방울	1 	15 	1.3	동령+0	1333 	초급방울	1	15	1.8	동령+0	500 
	1	15	1.08	동령+1	5000 		1	15	1.104	동령+1	3846 		1 	15 	1.12	동령+1	3333 		1	15	1.32	동령+1	1250 
	1	15	1.04	동령+2	10000 		1	15	1.052	동령+2	7692 		1 	15 	1.06	동령+2	6667 		1	15	1.16	동령+2	2500 
	1	15	1.2	은령+0	2000 		1	15	1.26	은령+0	1538 		1 	15 	1.3	은령+0	1333 		1	15	1.8	은령+0	500 
	1	15	1.08	은령+1	5000 		1	15	1.104	은령+1	3846 		1 	15 	1.12	은령+1	3333 		1	15	1.32	은령+1	1250 
	1	15	1.04	은령+2	10000 		1	15	1.052	은령+2	7692 		1 	15 	1.06	은령+2	6667 		1	15	1.16	은령+2	2500 
	5	15	1.1	금령+0	4000 		5	15	1.13	금령+0	3077 		5 	15 	1.15	금령+0	2667 		5	15	1.4	금령+0	1000 
	5	15	1.04	금령+1	10000 		5	15	1.052	금령+1	7692 		5 	15 	1.06	금령+1	6667 		5	15	1.16	금령+1	2500 
	5	15	1.01	금령+2	40000 		5	15	1.013	금령+2	30769 		5 	15 	1.015	금령+2	26667 		5	15	1.04	금령+2	10000 
초급부채	1	15	1.08	백선+1	5000 	초급부채	1	15	1.104	백선+1	3846 	초급부채	1 	15 	1.12	백선+1	3333 	초급부채	1	15	1.32	백선+1	1250 
	1	15	1.04	백선+2	10000 		1	15	1.052	백선+2	7692 		1 	15 	1.06	백선+2	6667 		1	15	1.16	백선+2	2500 
	1	15	1.2	철편선+0	2000 		1	15	1.26	철편선+0	1538 		1 	15 	1.3	철편선+0	1333 		1	15	1.8	철편선+0	500 
	1	15	1.08	철편선+1	5000 		1	15	1.104	철편선+1	3846 		1 	15 	1.12	철편선+1	3333 		1	15	1.32	철편선+1	1250 
	1	15	1.04	철편선+2	10000 		1	15	1.052	철편선+2	7692 		1 	15 	1.06	철편선+2	6667 		1	15	1.16	철편선+2	2500 
	1	15	1.2	흑호선+0	2000 		1	15	1.26	흑호선+0	1538 		1 	15 	1.3	흑호선+0	1333 		1	15	1.8	흑호선+0	500 
	1	15	1.08	흑호선+1	5000 		1	15	1.104	흑호선+1	3846 		1 	15 	1.12	흑호선+1	3333 		1	15	1.32	흑호선+1	1250 
	1	15	1.04	흑호선+2	10000 		1	15	1.052	흑호선+2	7692 		1 	15 	1.06	흑호선+2	6667 		1	15	1.16	흑호선+2	2500 
	1	15	1.2	학익선+0	2000 		1	15	1.26	학익선+0	1538 		1 	15 	1.3	학익선+0	1333 		1	15	1.8	학익선+0	500 
	1	15	1.08	학익선+1	5000 		1	15	1.104	학익선+1	3846 		1 	15 	1.12	학익선+1	3333 		1	15	1.32	학익선+1	1250 
	1	15	1.04	학익선+2	10000 		1	15	1.052	학익선+2	7692 		1 	15 	1.06	학익선+2	6667 		1	15	1.16	학익선+2	2500 
	5	15	1.1	공작선+0	4000 		5	15	1.13	공작선+0	3077 		5 	15 	1.15	공작선+0	2667 		5	15	1.4	공작선+0	1000 
	5	15	1.04	공작선+1	10000 		5	15	1.052	공작선+1	7692 		5 	15 	1.06	공작선+1	6667 		5	15	1.16	공작선+1	2500 
	5	15	1.01	공작선+2	40000 		5	15	1.013	공작선+2	30769 		5 	15 	1.015	공작선+2	26667 		5	15	1.04	공작선+2	10000 
초급무사갑옷	1	15	1.08	나한갑+0	5000 	초급무사갑옷	1	15	1.104	나한갑+0	3846 	초급무사갑옷	1 	15 	1.12	나한갑+0	3333 	초급무사갑옷	1	15	1.32	나한갑+0	1250 
	1	15	1.013333333	나한갑+1	30000 		1	15	1.017333333	나한갑+1	23077 		1 	15 	1.02	나한갑+1	20000 		1	15	1.053333333	나한갑+1	7500 
	1	15	1.008	나한갑+2	50000 		1	15	1.0104	나한갑+2	38462 		1 	15 	1.012	나한갑+2	33333 		1	15	1.032	나한갑+2	12500 
	5	15	1.08	기륭갑+0	5000 		5	15	1.104	기륭갑+0	3846 		5 	15 	1.12	기륭갑+0	3333 		5	15	1.32	기륭갑+0	1250 
	5	15	1.013333333	기륭갑+1	30000 		5	15	1.017333333	기륭갑+1	23077 		5 	15 	1.02	기륭갑+1	20000 		5	15	1.053333333	기륭갑+1	7500 
	5	15	1.008	기륭갑+2	50000 		5	15	1.0104	기륭갑+2	38462 		5 	15 	1.012	기륭갑+2	33333 		5	15	1.032	기륭갑+2	12500 
	10	20	1.08	자호갑+0	5000 		10	20	1.104	자호갑+0	3846 		10 	20 	1.12	자호갑+0	3333 		10	20	1.32	자호갑+0	1250 
	10	20	1.013333333	자호갑+1	30000 		10	20	1.017333333	자호갑+1	23077 		10 	20 	1.02	자호갑+1	20000 		10	20	1.053333333	자호갑+1	7500 
	10	20	1.008	자호갑+2	50000 		10	20	1.0104	자호갑+2	38462 		10 	20 	1.012	자호갑+2	33333 		10	20	1.032	자호갑+2	12500 
초급자객갑옷	1	15	1.08	탄마+0	5000 	초급자객갑옷	1	15	1.104	탄마+0	3846 	초급자객갑옷	1 	15 	1.12	탄마+0	3333 	초급자객갑옷	1	15	1.32	탄마+0	1250 
	1	15	1.013333333	탄마+1	30000 		1	15	1.017333333	탄마+1	23077 		1 	15 	1.02	탄마+1	20000 		1	15	1.053333333	탄마+1	7500 
	1	15	1.008	탄마+2	50000 		1	15	1.0104	탄마+2	38462 		1 	15 	1.012	탄마+2	33333 		1	15	1.032	탄마+2	12500 
	5	15	1.08	극섬+0	5000 		5	15	1.104	극섬+0	3846 		5 	15 	1.12	극섬+0	3333 		5	15	1.32	극섬+0	1250 
	5	15	1.013333333	극섬+1	30000 		5	15	1.017333333	극섬+1	23077 		5 	15 	1.02	극섬+1	20000 		5	15	1.053333333	극섬+1	7500 
	5	15	1.008	극섬+2	50000 		5	15	1.0104	극섬+2	38462 		5 	15 	1.012	극섬+2	33333 		5	15	1.032	극섬+2	12500 
	10	20	1.08	다홍+0	5000 		10	20	1.104	다홍+0	3846 		10 	20 	1.12	다홍+0	3333 		10	20	1.32	다홍+0	1250 
	10	20	1.013333333	다홍+1	30000 		10	20	1.017333333	다홍+1	23077 		10 	20 	1.02	다홍+1	20000 		10	20	1.053333333	다홍+1	7500 
	10	20	1.008	다홍+2	50000 		10	20	1.0104	다홍+2	38462 		10 	20 	1.012	다홍+2	33333 		10	20	1.032	다홍+2	12500 
초급수라갑옷	1	15	1.08	진혼갑+0	5000 	초급수라갑옷	1	15	1.104	진혼갑+0	3846 	초급수라갑옷	1 	15 	1.12	진혼갑+0	3333 	초급수라갑옷	1	15	1.32	진혼갑+0	1250 
	1	15	1.013333333	진혼갑+1	30000 		1	15	1.017333333	진혼갑+1	23077 		1 	15 	1.02	진혼갑+1	20000 		1	15	1.053333333	진혼갑+1	7500 
	1	15	1.008	진혼갑+2	50000 		1	15	1.0104	진혼갑+2	38462 		1 	15 	1.012	진혼갑+2	33333 		1	15	1.032	진혼갑+2	12500 
	5	15	1.08	마극갑+0	5000 		5	15	1.104	마극갑+0	3846 		5 	15 	1.12	마극갑+0	3333 		5	15	1.32	마극갑+0	1250 
	5	15	1.013333333	마극갑+1	30000 		5	15	1.017333333	마극갑+1	23077 		5 	15 	1.02	마극갑+1	20000 		5	15	1.053333333	마극갑+1	7500 
	5	15	1.008	마극갑+2	50000 		5	15	1.0104	마극갑+2	38462 		5 	15 	1.012	마극갑+2	33333 		5	15	1.032	마극갑+2	12500 
	10	20	1.08	비운갑+0	5000 		10	20	1.104	비운갑+0	3846 		10 	20 	1.12	비운갑+0	3333 		10	20	1.32	비운갑+0	1250 
	10	20	1.013333333	비운갑+1	30000 		10	20	1.017333333	비운갑+1	23077 		10 	20 	1.02	비운갑+1	20000 		10	20	1.053333333	비운갑+1	7500 
	10	20	1.008	비운갑+2	50000 		10	20	1.0104	비운갑+2	38462 		10 	20 	1.012	비운갑+2	33333 		10	20	1.032	비운갑+2	12500 
초급무당갑옷	1	15	1.08	청낭의+0	5000 	초급무당갑옷	1	15	1.104	청낭의+0	3846 	초급무당갑옷	1 	15 	1.12	청낭의+0	3333 	초급무당갑옷	1	15	1.32	청낭의+0	1250 
	1	15	1.013333333	청낭의+1	30000 		1	15	1.017333333	청낭의+1	23077 		1 	15 	1.02	청낭의+1	20000 		1	15	1.053333333	청낭의+1	7500 
	1	15	1.008	청낭의+2	50000 		1	15	1.0104	청낭의+2	38462 		1 	15 	1.012	청낭의+2	33333 		1	15	1.032	청낭의+2	12500 
	5	15	1.08	나봉의+0	5000 		5	15	1.104	나봉의+0	3846 		5 	15 	1.12	나봉의+0	3333 		5	15	1.32	나봉의+0	1250 
	5	15	1.013333333	나봉의+1	30000 		5	15	1.017333333	나봉의+1	23077 		5 	15 	1.02	나봉의+1	20000 		5	15	1.053333333	나봉의+1	7500 
	5	15	1.008	나봉의+2	50000 		5	15	1.0104	나봉의+2	38462 		5 	15 	1.012	나봉의+2	33333 		5	15	1.032	나봉의+2	12500 
	10	20	1.08	비홍의+0	5000 		10	20	1.104	비홍의+0	3846 		10 	20 	1.12	비홍의+0	3333 		10	20	1.32	비홍의+0	1250 
	10	20	1.013333333	비홍의+1	30000 		10	20	1.017333333	비홍의+1	23077 		10 	20 	1.02	비홍의+1	20000 		10	20	1.053333333	비홍의+1	7500 
	10	20	1.008	비홍의+2	50000 		10	20	1.0104	비홍의+2	38462 		10 	20 	1.012	비홍의+2	33333 		10	20	1.032	비홍의+2	12500 
팔찌	5	20	1.006	나무팔찌+0	66667 	팔찌	5	20	1.00312	나무팔찌+0	128205 	팔찌	5 	20 	1.0036	나무팔찌+0	111111 	팔찌	5	20	1.0048	나무팔찌+0	83333 
	5	20	1.0012	나무팔찌+1	333333 		5	20	1.000624	나무팔찌+1	641026 		5 	20 	1.00072	나무팔찌+1	555556 		5	20	1.00096	나무팔찌+1	416667 
	5	20	1.0004	나무팔찌+2	1000000 		5	20	1.000208	나무팔찌+2	1923077 		5 	20 	1.00024	나무팔찌+2	1666667 		5	20	1.00032	나무팔찌+2	1250000 
	5	20	1.006	구리팔찌+0	66667 		5	20	1.00312	구리팔찌+0	128205 		5 	20 	1.0036	구리팔찌+0	111111 		5	20	1.0048	구리팔찌+0	83333 
	5	20	1.0012	구리팔찌+1	333333 		5	20	1.000624	구리팔찌+1	641026 		5 	20 	1.00072	구리팔찌+1	555556 		5	20	1.00096	구리팔찌+1	416667 
	5	20	1.0004	구리팔찌+2	1000000 		5	20	1.000208	구리팔찌+2	1923077 		5 	20 	1.00024	구리팔찌+2	1666667 		5	20	1.00032	구리팔찌+2	1250000 
	5	20	1.006	은팔찌+0	66667 		5	20	1.00312	은팔찌+0	128205 		5 	20 	1.0036	은팔찌+0	111111 		5	20	1.0048	은팔찌+0	83333 
	5	20	1.0012	은팔찌+1	333333 		5	20	1.000624	은팔찌+1	641026 		5 	20 	1.00072	은팔찌+1	555556 		5	20	1.00096	은팔찌+1	416667 
	5	20	1.0004	은팔찌+2	1000000 		5	20	1.000208	은팔찌+2	1923077 		5 	20 	1.00024	은팔찌+2	1666667 		5	20	1.00032	은팔찌+2	1250000 
	5	20	1.006	금팔찌+0	66667 		5	20	1.00312	금팔찌+0	128205 		5 	20 	1.0036	금팔찌+0	111111 		5	20	1.0048	금팔찌+0	83333 
	5	20	1.0012	금팔찌+1	333333 		5	20	1.000624	금팔찌+1	641026 		5 	20 	1.00072	금팔찌+1	555556 		5	20	1.00096	금팔찌+1	416667 
	5	20	1.0004	금팔찌+2	1000000 		5	20	1.000208	금팔찌+2	1923077 		5 	20 	1.00024	금팔찌+2	1666667 		5	20	1.00032	금팔찌+2	1250000 
신발	5	20	1.08	가죽신발+0	5000 	신발	5	20	1.0416	가죽신발+0	9615 	신발	5 	20 	1.048	가죽신발+0	8333 	신발	5	20	1.064	가죽신발+0	6250 
	5	20	1.013333333	가죽신발+1	30000 		5	20	1.006933333	가죽신발+1	57692 		5 	20 	1.008	가죽신발+1	50000 		5	20	1.010666667	가죽신발+1	37500 
	5	20	1.004	가죽신발+2	100000 		5	20	1.00208	가죽신발+2	192308 		5 	20 	1.0024	가죽신발+2	166667 		5	20	1.0032	가죽신발+2	125000 
	5	20	1.08	죽피신발+0	5000 		5	20	1.0416	죽피신발+0	9615 		5 	20 	1.048	죽피신발+0	8333 		5	20	1.064	죽피신발+0	6250 
	5	20	1.013333333	죽피신발+1	30000 		5	20	1.006933333	죽피신발+1	57692 		5 	20 	1.008	죽피신발+1	50000 		5	20	1.010666667	죽피신발+1	37500 
	5	20	1.004	죽피신발+2	100000 		5	20	1.00208	죽피신발+2	192308 		5 	20 	1.0024	죽피신발+2	166667 		5	20	1.0032	죽피신발+2	125000 
	5	20	1.02	목편신발+0	20000 		5	20	1.0104	목편신발+0	38462 		5 	20 	1.012	목편신발+0	33333 		5	20	1.016	목편신발+0	25000 
	5	20	1.004	목편신발+1	100000 		5	20	1.00208	목편신발+1	192308 		5 	20 	1.0024	목편신발+1	166667 		5	20	1.0032	목편신발+1	125000 
	5	20	1.002	목편신발+2	200000 		5	20	1.00104	목편신발+2	384615 		5 	20 	1.0012	목편신발+2	333333 		5	20	1.0016	목편신발+2	250000 
	5	20	1.02	금사신발+0	20000 		5	20	1.0104	금사신발+0	38462 		5 	20 	1.012	금사신발+0	33333 		5	20	1.016	금사신발+0	25000 
	5	20	1.004	금사신발+1	100000 		5	20	1.00208	금사신발+1	192308 		5 	20 	1.0024	금사신발+1	166667 		5	20	1.0032	금사신발+1	125000 
	5	20	1.002	금사신발+2	200000 		5	20	1.00104	금사신발+2	384615 		5 	20 	1.0012	금사신발+2	333333 		5	20	1.0016	금사신발+2	250000 
귀걸이	5	20	1.08	나무귀걸이+0	5000 	귀걸이	5	20	1.0416	나무귀걸이+0	9615 	귀걸이	5 	20 	1.048	나무귀걸이+0	8333 	귀걸이	5	20	1.064	나무귀걸이+0	6250 
	5	20	1.013333333	나무귀걸이+1	30000 		5	20	1.006933333	나무귀걸이+1	57692 		5 	20 	1.008	나무귀걸이+1	50000 		5	20	1.010666667	나무귀걸이+1	37500 
	5	20	1.004	나무귀걸이+2	100000 		5	20	1.00208	나무귀걸이+2	192308 		5 	20 	1.0024	나무귀걸이+2	166667 		5	20	1.0032	나무귀걸이+2	125000 
	5	20	1.08	구리귀걸이+0	5000 		5	20	1.0416	구리귀걸이+0	9615 		5 	20 	1.048	구리귀걸이+0	8333 		5	20	1.064	구리귀걸이+0	6250 
	5	20	1.013333333	구리귀걸이+1	30000 		5	20	1.006933333	구리귀걸이+1	57692 		5 	20 	1.008	구리귀걸이+1	50000 		5	20	1.010666667	구리귀걸이+1	37500 
	5	20	1.004	구리귀걸이+2	100000 		5	20	1.00208	구리귀걸이+2	192308 		5 	20 	1.0024	구리귀걸이+2	166667 		5	20	1.0032	구리귀걸이+2	125000 
	5	20	1.02	은귀걸이+0	20000 		5	20	1.0104	은귀걸이+0	38462 		5 	20 	1.012	은귀걸이+0	33333 		5	20	1.016	은귀걸이+0	25000 
	5	20	1.004	은귀걸이+1	100000 		5	20	1.00208	은귀걸이+1	192308 		5 	20 	1.0024	은귀걸이+1	166667 		5	20	1.0032	은귀걸이+1	125000 
	5	20	1.002	은귀걸이+2	200000 		5	20	1.00104	은귀걸이+2	384615 		5 	20 	1.0012	은귀걸이+2	333333 		5	20	1.0016	은귀걸이+2	250000 
	5	20	1.02	금귀걸이+0	20000 		5	20	1.0104	금귀걸이+0	38462 		5 	20 	1.012	금귀걸이+0	33333 		5	20	1.016	금귀걸이+0	25000 
	5	20	1.004	금귀걸이+1	100000 		5	20	1.00208	금귀걸이+1	192308 		5 	20 	1.0024	금귀걸이+1	166667 		5	20	1.0032	금귀걸이+1	125000 
	5	20	1.002	금귀걸이+2	200000 		5	20	1.00104	금귀걸이+2	384615 		5 	20 	1.0012	금귀걸이+2	333333 		5	20	1.0016	금귀걸이+2	250000 
목걸이	5	20	1.08	나무목걸이+0	5000 	목걸이	5	20	1.0416	나무목걸이+0	9615 	목걸이	5 	20 	1.048	나무목걸이+0	8333 	목걸이	5	20	1.064	나무목걸이+0	6250 
	5	20	1.013333333	나무목걸이+1	30000 		5	20	1.006933333	나무목걸이+1	57692 		5 	20 	1.008	나무목걸이+1	50000 		5	20	1.010666667	나무목걸이+1	37500 
	5	20	1.004	나무목걸이+2	100000 		5	20	1.00208	나무목걸이+2	192308 		5 	20 	1.0024	나무목걸이+2	166667 		5	20	1.0032	나무목걸이+2	125000 
	5	20	1.08	구리목걸이+0	5000 		5	20	1.0416	구리목걸이+0	9615 		5 	20 	1.048	구리목걸이+0	8333 		5	20	1.064	구리목걸이+0	6250 
	5	20	1.013333333	구리목걸이+1	30000 		5	20	1.006933333	구리목걸이+1	57692 		5 	20 	1.008	구리목걸이+1	50000 		5	20	1.010666667	구리목걸이+1	37500 
	5	20	1.004	구리목걸이+2	100000 		5	20	1.00208	구리목걸이+2	192308 		5 	20 	1.0024	구리목걸이+2	166667 		5	20	1.0032	구리목걸이+2	125000 
	5	20	1.02	은목걸이+0	20000 		5	20	1.0104	은목걸이+0	38462 		5 	20 	1.012	은목걸이+0	33333 		5	20	1.016	은목걸이+0	25000 
	5	20	1.004	은목걸이+1	100000 		5	20	1.00208	은목걸이+1	192308 		5 	20 	1.0024	은목걸이+1	166667 		5	20	1.0032	은목걸이+1	125000 
	5	20	1.002	은목걸이+2	200000 		5	20	1.00104	은목걸이+2	384615 		5 	20 	1.0012	은목걸이+2	333333 		5	20	1.0016	은목걸이+2	250000 
	5	20	1.02	금목걸이+0	20000 		5	20	1.0104	금목걸이+0	38462 		5 	20 	1.012	금목걸이+0	33333 		5	20	1.016	금목걸이+0	25000 
	5	20	1.004	금목걸이+1	100000 		5	20	1.00208	금목걸이+1	192308 		5 	20 	1.0024	금목걸이+1	166667 		5	20	1.0032	금목걸이+1	125000 
	5	20	1.002	금목걸이+2	200000 		5	20	1.00104	금목걸이+2	384615 		5 	20 	1.0012	금목걸이+2	333333 		5	20	1.0016	금목걸이+2	250000 
중급검	15	35	1.106666667	은검+0	3750 	중급검	15	35	1.104	은검+0	3846 	중급검	15 	35 	1.12	은검+0	3333 	중급검	15	35	1.16	은검+0	2500 
	15	35	1.021333333	은검+1	18750 		15	35	1.0208	은검+1	19231 		15 	35 	1.024	은검+1	16667 		15	35	1.032	은검+1	12500 
	15	35	1.010666667	은검+2	37500 		15	35	1.0104	은검+2	38462 		15 	35 	1.012	은검+2	33333 		15	35	1.016	은검+2	25000 
	20	35	1.106666667	연검+0	3750 		20	35	1.104	연검+0	3846 		20 	35 	1.12	연검+0	3333 		20	35	1.16	연검+0	2500 
	20	35	1.021333333	연검+1	18750 		20	35	1.0208	연검+1	19231 		20 	35 	1.024	연검+1	16667 		20	35	1.032	연검+1	12500 
