VNUM	LOCALE_NAME
109	Espada Sangrienta +9
110	Gran Espada +0
111	Gran Espada +1
112	Gran Espada +2
113	Gran Espada +3
114	Gran Espada +4
115	Gran Espada +5
116	Gran Espada +6
117	Gran Espada +7
118	Gran Espada +8
119	Gran Espada +9
120	Espada Brujo Volador +0
121	Espada Brujo Volador +1
122	Espada Brujo Volador +2
123	Espada Brujo Volador +3
124	Espada Brujo Volador +4
125	Espada Brujo Volador +5
126	Espada Brujo Volador +6
127	Espada Brujo Volador +7
128	Espada Brujo Volador +8
129	Espada Brujo Volador +9
130	Espada Media Luna +0
131	Espada Media Luna +1
132	Espada Media Luna +2
133	Espada Media Luna +3
134	Espada Media Luna +4
135	Espada Media Luna +5
136	Espada Media Luna +6
137	Espada Media Luna +7
138	Espada Media Luna +8
139	Espada Media Luna +9
140	Espada de Batalla +0
141	Espada de Batalla +1
142	Espada de Batalla +2
143	Espada de Batalla +3
144	Espada de Batalla +4
145	Espada de Batalla +5
146	Espada de Batalla +6
147	Espada de Batalla +7
148	Espada de Batalla +8
149	Espada de Batalla +9
150	Hoja Colmillo Fantasma+0
151	Hoja Colmillo Fantasma+1
152	Hoja Colmillo Fantasma+2
153	Hoja Colmillo Fantasma+3
154	Hoja Colmillo Fantasma+4
155	Hoja Colmillo Fantasma+5
156	Hoja Colmillo Fantasma+6
157	Hoja Colmillo Fantasma+7
158	Hoja Colmillo Fantasma+8
159	Hoja Colmillo Fantasma+9
160	Espada Ninfa +0
161	Espada Ninfa +1
162	Espada Ninfa +2
163	Espada Ninfa +3
164	Espada Ninfa +4
165	Espada Ninfa +5
166	Espada Ninfa +6
167	Espada Ninfa +7
168	Espada Ninfa +8
169	Espada Ninfa +9
170	Espada Picadura +0
171	Espada Picadura +1
172	Espada Picadura +2
173	Espada Picadura +3
174	Espada Picadura +4
175	Espada Picadura +5
176	Espada Picadura +6
177	Espada Picadura +7
178	Espada Picadura +8
179	Espada Picadura +9
180	Espada Envenenada +0
181	Espada Envenenada +1
182	Espada Envenenada +2
183	Espada Envenenada +3
184	Espada Envenenada +4
185	Espada Envenenada +5
186	Espada Envenenada +6
187	Espada Envenenada +7
188	Espada Envenenada +8
189	Espada Envenenada +9
190	Espada León +0
191	Espada León +1
192	Espada León +2
193	Espada León +3
194	Espada León +4
195	Espada León +5
196	Espada León +6
197	Espada León +7
198	Espada León +8
199	Espada León +9
200	Espada Límite +0
201	Espada Límite +1
202	Espada Límite +2
203	Espada Límite +3
204	Espada Límite +4
205	Espada Límite +5
206	Espada Límite +6
207	Espada Límite +7
208	Espada Límite +8
209	Espada Límite +9
210	Espada Mortífera +0
211	Espada Mortífera +1
212	Espada Mortífera +2
213	Espada Mortífera +3
214	Espada Mortífera +4
215	Espada Mortífera +5
216	Espada Mortífera +6
217	Espada Mortífera +7
218	Espada Mortífera +8
219	Espada Mortífera +9
220	Espada Lunar +0
221	Espada Lunar +1
222	Espada Lunar +2
223	Espada Lunar +3
224	Espada Lunar +4
225	Espada Lunar +5
226	Espada Lunar +6
227	Espada Lunar +7
228	Espada Lunar +8
229	Espada Lunar +9
230	Espada Celestial +0
231	Espada Celestial +1
232	Espada Celestial +2
233	Espada Celestial +3
234	Espada Celestial +4
235	Espada Celestial +5
236	Espada Celestial +6
237	Espada Celestial +7
238	Espada Celestial +8
239	Espada Celestial +9
240	Espada Exorcismo +0
241	Espada Exorcismo +1
242	Espada Exorcismo +2
243	Espada Exorcismo +3
244	Espada Exorcismo +4
245	Espada Exorcismo +5
246	Espada Exorcismo +6
247	Espada Exorcismo +7
248	Espada Exorcismo +8
249	Espada Exorcismo +9
250	Espada Demonio +0
251	Espada Demonio +1
252	Espada Demonio +2
253	Espada Demonio +3
254	Espada Demonio +4
255	Espada Demonio +5
256	Espada Demonio +6
257	Espada Demonio +7
258	Espada Demonio +8
259	Espada Demonio +9
260	Espada Barón +0
261	Espada Barón +1
262	Espada Barón +2
263	Espada Barón +3
264	Espada Barón +4
265	Espada Barón +5
266	Espada Barón +6
267	Espada Barón +7
268	Espada Barón +8
269	Espada Barón +9
270	Espada Tritón +0
271	Espada Tritón +1
272	Espada Tritón +2
273	Espada Tritón +3
274	Espada Tritón +4
275	Espada Tritón +5
276	Espada Tritón +6
277	Espada Tritón +7
278	Espada Tritón +8
279	Espada Tritón +9
280	Espada Santa +0
281	Espada Santa +1
282	Espada Santa +2
283	Espada Santa +3
284	Espada Santa +4
285	Espada Santa +5
286	Espada Santa +6
287	Espada Santa +7
288	Espada Santa +8
289	Espada Santa +9
290	Espada Luna Llena +0
291	Espada Luna Llena +1
292	Espada Luna Llena +2
293	Espada Luna Llena +3
294	Espada Luna Llena +4
295	Espada Luna Llena +5
296	Espada Luna Llena +6
297	Espada Luna Llena +7
298	Espada Luna Llena +8
299	Espada Luna Llena +9
300	Hoja de zodíaco+0
301	Hoja de zodíaco+1
302	Hoja de zodíaco+2
303	Hoja de zodíaco+3
304	Hoja de zodíaco+4
305	Hoja de zodíaco+5
306	Hoja de zodíaco+6
307	Hoja de zodíaco+7
308	Hoja de zodíaco+8
309	Hoja de zodíaco+9
310	Espada de zodíaco+0
311	Espada de zodíaco+1
312	Espada de zodíaco+2
313	Espada de zodíaco+3
314	Espada de zodíaco+4
315	Espada de zodíaco+5
316	Espada de zodíaco+6
317	Espada de zodíaco+7
318	Espada de zodíaco+8
319	Espada de zodíaco+9
320	Espada dragón oscuro+0
321	Espada dragón oscuro+1
322	Espada dragón oscuro+2
323	Espada dragón oscuro+3
324	Espada dragón oscuro+4
325	Espada dragón oscuro+5
326	Espada dragón oscuro+6
327	Espada dragón oscuro+7
328	Espada dragón oscuro+8
329	Espada dragón oscuro+9
330	Espada dragón oscuro+10
331	Espada dragón oscuro+11
332	Espada dragón oscuro+12
333	Espada dragón oscuro+13
334	Espada dragón oscuro+14
335	Espada dragón oscuro+15
340	Filo dragón oscuro+0
341	Filo dragón oscuro+1
342	Filo dragón oscuro+2
343	Filo dragón oscuro+3
344	Filo dragón oscuro+4
345	Filo dragón oscuro+5
346	Filo dragón oscuro+6
347	Filo dragón oscuro+7
348	Filo dragón oscuro+8
349	Filo dragón oscuro+9
350	Filo dragón oscuro+10
351	Filo dragón oscuro+11
352	Filo dragón oscuro+12
353	Filo dragón oscuro+13
354	Filo dragón oscuro+14
355	Filo dragón oscuro+15
360	Espada serpentina+0
361	Espada serpentina+1
362	Espada serpentina+2
363	Espada serpentina+3
364	Espada serpentina+4
365	Espada serpentina+5
366	Espada serpentina+6
367	Espada serpentina+7
368	Espada serpentina+8
369	Espada serpentina+9
370	Espada serpentina+10
371	Espada serpentina+11
372	Espada serpentina+12
373	Espada serpentina+13
374	Espada serpentina+14
375	Espada serpentina+15
376	Espada serpentina(fabr.)
380	Hoja serpentina+0
381	Hoja serpentina+1
382	Hoja serpentina+2
383	Hoja serpentina+3
384	Hoja serpentina+4
385	Hoja serpentina+5
386	Hoja serpentina+6
387	Hoja serpentina+7
388	Hoja serpentina+8
389	Hoja serpentina+9
390	Hoja serpentina+10
391	Hoja serpentina+11
392	Hoja serpentina+12
393	Hoja serpentina+13
394	Hoja serpentina+14
395	Hoja serpentina+15
396	Hoja serpentina(fabr.)
460	Espada rúnica+0
461	Espada rúnica+1
462	Espada rúnica+2
463	Espada rúnica+3
464	Espada rúnica+4
465	Espada rúnica+5
466	Espada rúnica+6
467	Espada rúnica+7
468	Espada rúnica+8
469	Espada rúnica+9
470	Hoja diente de dragón+0
471	Hoja diente de dragón+1
472	Hoja diente de dragón+2
473	Hoja diente de dragón+3
474	Hoja diente de dragón+4
475	Hoja diente de dragón+5
476	Hoja diente de dragón+6
477	Hoja diente de dragón+7
478	Hoja diente de dragón+8
479	Hoja diente de dragón+9
500	Espada de cianita+0
501	Espada de cianita+1
502	Espada de cianita+2
503	Espada de cianita+3
504	Espada de cianita+4
505	Espada de cianita+5
506	Espada de cianita+6
507	Espada de cianita+7
508	Espada de cianita+8
509	Espada de cianita+9
1000	Daga +0
1001	Daga +1
1002	Daga +2
1003	Daga +3
1004	Daga +4
1005	Daga +5
1006	Daga +6
1007	Daga +7
1008	Daga +8
1009	Daga +9
1010	Daga Cobra +0
1011	Daga Cobra +1
1012	Daga Cobra +2
1013	Daga Cobra +3
1014	Daga Cobra +4
1015	Daga Cobra +5
1016	Daga Cobra +6
1017	Daga Cobra +7
1018	Daga Cobra +8
1019	Daga Cobra +9
1020	Daga Tijera +0
1021	Daga Tijera +1
1022	Daga Tijera +2
1023	Daga Tijera +3
1024	Daga Tijera +4
1025	Daga Tijera +5
1026	Daga Tijera +6
1027	Daga Tijera +7
1028	Daga Tijera +8
1029	Daga Tijera +9
1030	Daga Afortunada +0
1031	Daga Afortunada +1
1032	Daga Afortunada +2
1033	Daga Afortunada +3
1034	Daga Afortunada +4
1035	Daga Afortunada +5
1036	Daga Afortunada +6
1037	Daga Afortunada +7
1038	Daga Afortunada +8
1039	Daga Afortunada +9
1040	Daga Mordisco de Gato +0
1041	Daga Mordisco de Gato +1
1042	Daga Mordisco de Gato +2
1043	Daga Mordisco de Gato +3
1044	Daga Mordisco de Gato +4
1045	Daga Mordisco de Gato +5
1046	Daga Mordisco de Gato +6
1047	Daga Mordisco de Gato +7
1048	Daga Mordisco de Gato +8
1049	Daga Mordisco de Gato +9
1050	Daga Máscara Diablo +0
1051	Daga Máscara Diablo +1
1052	Daga Máscara Diablo +2
1053	Daga Máscara Diablo +3
1054	Daga Máscara Diablo +4
1055	Daga Máscara Diablo +5
1056	Daga Máscara Diablo +6
1057	Daga Máscara Diablo +7
1058	Daga Máscara Diablo +8
1059	Daga Máscara Diablo +9
1060	Daga Puño Diablo +0
1061	Daga Puño Diablo +1
1062	Daga Puño Diablo +2
1063	Daga Puño Diablo +3
1064	Daga Puño Diablo +4
1065	Daga Puño Diablo +5
1066	Daga Puño Diablo +6
1067	Daga Puño Diablo +7
1068	Daga Puño Diablo +8
1069	Daga Puño Diablo +9
1070	Daga Sangrienta +0
1071	Daga Sangrienta +1
1072	Daga Sangrienta +2
1073	Daga Sangrienta +3
1074	Daga Sangrienta +4
1075	Daga Sangrienta +5
1076	Daga Sangrienta +6
1077	Daga Sangrienta +7
1078	Daga Sangrienta +8
1079	Daga Sangrienta +9
1080	Daga Costilla +0
1081	Daga Costilla +1
1082	Daga Costilla +2
1083	Daga Costilla +3
1084	Daga Costilla +4
1085	Daga Costilla +5
1086	Daga Costilla +6
1087	Daga Costilla +7
1088	Daga Costilla +8
1089	Daga Costilla +9
1090	Chakram +0
1091	Chakram +1
1092	Chakram +2
1093	Chakram +3
1094	Chakram +4
1095	Chakram +5
1096	Chakram +6
1097	Chakram +7
1098	Chakram +8
1099	Chakram +9
1100	Daga Dragón +0
1101	Daga Dragón +1
1102	Daga Dragón +2
1103	Daga Dragón +3
1104	Daga Dragón +4
1105	Daga Dragón +5
1106	Daga Dragón +6
1107	Daga Dragón +7
1108	Daga Dragón +8
1109	Daga Dragón +9
1110	Daga Relámpago +0
1111	Daga Relámpago +1
1112	Daga Relámpago +2
1113	Daga Relámpago +3
1114	Daga Relámpago +4
1115	Daga Relámpago +5
1116	Daga Relámpago +6
1117	Daga Relámpago +7
1118	Daga Relámpago +8
1119	Daga Relámpago +9
1120	Daga Siamesa +0
1121	Daga Siamesa +1
1122	Daga Siamesa +2
1123	Daga Siamesa +3
1124	Daga Siamesa +4
1125	Daga Siamesa +5
1126	Daga Siamesa +6
1127	Daga Siamesa +7
1128	Daga Siamesa +8
1129	Daga Siamesa +9
1130	Chakram Ala Demonio +0
1131	Chakram Ala Demonio +1
1132	Chakram Ala Demonio +2
1133	Chakram Ala Demonio +3
1134	Chakram Ala Demonio +4
1135	Chakram Ala Demonio +5
1136	Chakram Ala Demonio +6
1137	Chakram Ala Demonio +7
1138	Chakram Ala Demonio +8
1139	Chakram Ala Demonio +9
1140	Daga Diente de Sierra +0
1141	Daga Diente de Sierra +1
1142	Daga Diente de Sierra +2
1143	Daga Diente de Sierra +3
1144	Daga Diente de Sierra +4
1145	Daga Diente de Sierra +5
1146	Daga Diente de Sierra +6
1147	Daga Diente de Sierra +7
1148	Daga Diente de Sierra +8
1149	Daga Diente de Sierra +9
1150	Daga Luz del Sol +0
1151	Daga Luz del Sol +1
1152	Daga Luz del Sol +2
1153	Daga Luz del Sol +3
1154	Daga Luz del Sol +4
1155	Daga Luz del Sol +5
1156	Daga Luz del Sol +6
1157	Daga Luz del Sol +7
1158	Daga Luz del Sol +8
1159	Daga Luz del Sol +9
1160	Daga Arroyo +0
1161	Daga Arroyo +1
1162	Daga Arroyo +2
1163	Daga Arroyo +3
1164	Daga Arroyo +4
1165	Daga Arroyo +5
1166	Daga Arroyo +6
1167	Daga Arroyo +7
1168	Daga Arroyo +8
1169	Daga Arroyo +9
1170	Dirk Hoja Negra +0
1171	Dirk Hoja Negra +1
1172	Dirk Hoja Negra +2
1173	Dirk Hoja Negra +3
1174	Dirk Hoja Negra +4
1175	Dirk Hoja Negra +5
1176	Dirk Hoja Negra +6
1177	Dirk Hoja Negra +7
1178	Dirk Hoja Negra +8
1179	Dirk Hoja Negra +9
1180	Daga de zodíaco+0
1181	Daga de zodíaco+1
1182	Daga de zodíaco+2
1183	Daga de zodíaco+3
1184	Daga de zodíaco+4
1185	Daga de zodíaco+5
1186	Daga de zodíaco+6
1187	Daga de zodíaco+7
1188	Daga de zodíaco+8
1189	Daga de zodíaco+9
1190	Puñal dragón oscuro+0
1191	Puñal dragón oscuro+1
1192	Puñal dragón oscuro+2
1193	Puñal dragón oscuro+3
1194	Puñal dragón oscuro+4
1195	Puñal dragón oscuro+5
1196	Puñal dragón oscuro+6
1197	Puñal dragón oscuro+7
1198	Puñal dragón oscuro+8
1199	Puñal dragón oscuro+9
1200	Puñal dragón oscuro+10
1201	Puñal dragón oscuro+11
1202	Puñal dragón oscuro+12
1203	Puñal dragón oscuro+13
1204	Puñal dragón oscuro+14
1205	Puñal dragón oscuro+15
1210	Puñal serpentino+0
1211	Puñal serpentino+1
1212	Puñal serpentino+2
1213	Puñal serpentino+3
1214	Puñal serpentino+4
1215	Puñal serpentino+5
1216	Puñal serpentino+6
1217	Puñal serpentino+7
1218	Puñal serpentino+8
1219	Puñal serpentino+9
1220	Puñal serpentino+10
1221	Puñal serpentino+11
1222	Puñal serpentino+12
1223	Puñal serpentino+13
1224	Puñal serpentino+14
1225	Puñal serpentino+15
1226	Puñal serpentino(fabr.)
1340	Hoja cinco elementos+0
1341	Hoja cinco elementos+1
1342	Hoja cinco elementos+2
1343	Hoja cinco elementos+3
1344	Hoja cinco elementos+4
1345	Hoja cinco elementos+5
1346	Hoja cinco elementos+6
1347	Hoja cinco elementos+7
1348	Hoja cinco elementos+8
1349	Hoja cinco elementos+9
1500	Daga de cianita+0
1501	Daga de cianita+1
1502	Daga de cianita+2
1503	Daga de cianita+3
1504	Daga de cianita+4
1505	Daga de cianita+5
1506	Daga de cianita+6
1507	Daga de cianita+7
1508	Daga de cianita+8
1509	Daga de cianita+9
2000	Arco +0
2001	Arco +1
2002	Arco +2
2003	Arco +3
2004	Arco +4
2005	Arco +5
2006	Arco +6
2007	Arco +7
2008	Arco +8
2009	Arco +9
2010	Arco Largo +0
2011	Arco Largo +1
2012	Arco Largo +2
2013	Arco Largo +3
2014	Arco Largo +4
2015	Arco Largo +5
2016	Arco Largo +6
2017	Arco Largo +7
2018	Arco Largo +8
2019	Arco Largo +9
2020	Arco Compuesto +0
2021	Arco Compuesto +1
2022	Arco Compuesto +2
2023	Arco Compuesto +3
2024	Arco Compuesto +4
2025	Arco Compuesto +5
2026	Arco Compuesto +6
2027	Arco Compuesto +7
2028	Arco Compuesto +8
2029	Arco Compuesto +9
2030	Arco de Batalla +0
2031	Arco de Batalla +1
2032	Arco de Batalla +2
2033	Arco de Batalla +3
2034	Arco de Batalla +4
2035	Arco de Batalla +5
2036	Arco de Batalla +6
2037	Arco de Batalla +7
2038	Arco de Batalla +8
2039	Arco de Batalla +9
2040	Arco largo de jinete+0
2041	Arco largo de jinete+1
2042	Arco largo de jinete+2
2043	Arco largo de jinete+3
2044	Arco largo de jinete+4
2045	Arco largo de jinete+5
2046	Arco largo de jinete+6
2047	Arco largo de jinete+7
2048	Arco largo de jinete+8
2049	Arco largo de jinete+9
2050	Arco de Bat. de Monta +0
2051	Arco de Bat. de Monta +1
2052	Arco de Bat. de Monta +2
2053	Arco de Bat. de Monta +3
2054	Arco de Bat. de Monta +4
2055	Arco de Bat. de Monta +5
2056	Arco de Bat. de Monta +6
2057	Arco de Bat. de Monta +7
2058	Arco de Bat. de Monta +8
2059	Arco de Bat. de Monta +9
2060	Arco Cobre Artesanal +0
2061	Arco Cobre Artesanal +1
2062	Arco Cobre Artesanal +2
2063	Arco Cobre Artesanal +3
2064	Arco Cobre Artesanal +4
2065	Arco Cobre Artesanal +5
2066	Arco Cobre Artesanal +6
2067	Arco Cobre Artesanal +7
2068	Arco Cobre Artesanal +8
2069	Arco Cobre Artesanal +9
2070	Arco Ruina Negra +0
2071	Arco Ruina Negra +1
2072	Arco Ruina Negra +2
2073	Arco Ruina Negra +3
2074	Arco Ruina Negra +4
2075	Arco Ruina Negra +5
2076	Arco Ruina Negra +6
2077	Arco Ruina Negra +7
2078	Arco Ruina Negra +8
2079	Arco Ruina Negra +9
2080	Arco Ojo Rojo +0
2081	Arco Ojo Rojo +1
2082	Arco Ojo Rojo +2
2083	Arco Ojo Rojo +3
2084	Arco Ojo Rojo +4
2085	Arco Ojo Rojo +5
2086	Arco Ojo Rojo +6
2087	Arco Ojo Rojo +7
2088	Arco Ojo Rojo +8
2089	Arco Ojo Rojo +9
2090	Arco Hoja Espina +0
2091	Arco Hoja Espina +1
2092	Arco Hoja Espina +2
2093	Arco Hoja Espina +3
2094	Arco Hoja Espina +4
2095	Arco Hoja Espina +5
2096	Arco Hoja Espina +6
2097	Arco Hoja Espina +7
2098	Arco Hoja Espina +8
2099	Arco Hoja Espina +9
2100	Arco Cuerno de Toro +0
2101	Arco Cuerno de Toro +1
2102	Arco Cuerno de Toro +2
2103	Arco Cuerno de Toro +3
2104	Arco Cuerno de Toro +4
2105	Arco Cuerno de Toro +5
2106	Arco Cuerno de Toro +6
2107	Arco Cuerno de Toro +7
2108	Arco Cuerno de Toro +8
2109	Arco Cuerno de Toro +9
2110	Arco Unicornio +0
2111	Arco Unicornio +1
2112	Arco Unicornio +2
2113	Arco Unicornio +3
2114	Arco Unicornio +4
2115	Arco Unicornio +5
2116	Arco Unicornio +6
2117	Arco Unicornio +7
2118	Arco Unicornio +8
2119	Arco Unicornio +9
2120	Arco Ala Gigante +0
2121	Arco Ala Gigante +1
2122	Arco Ala Gigante +2
2123	Arco Ala Gigante +3
2124	Arco Ala Gigante +4
2125	Arco Ala Gigante +5
2126	Arco Ala Gigante +6
2127	Arco Ala Gigante +7
2128	Arco Ala Gigante +8
2129	Arco Ala Gigante +9
2130	Arco Albaricoque Div. +0
2131	Arco Albaricoque Div. +1
2132	Arco Albaricoque Div. +2
2133	Arco Albaricoque Div. +3
2134	Arco Albaricoque Div. +4
2135	Arco Albaricoque Div. +5
2136	Arco Albaricoque Div. +6
2137	Arco Albaricoque Div. +7
2138	Arco Albaricoque Div. +8
2139	Arco Albaricoque Div. +9
2140	Arco Dragón Amarillo +0
2141	Arco Dragón Amarillo +1
2142	Arco Dragón Amarillo +2
2143	Arco Dragón Amarillo +3
2144	Arco Dragón Amarillo +4
2145	Arco Dragón Amarillo +5
2146	Arco Dragón Amarillo +6
2147	Arco Dragón Amarillo +7
2148	Arco Dragón Amarillo +8
2149	Arco Dragón Amarillo +9
2150	Arco Cuerno +0
2151	Arco Cuerno +1
2152	Arco Cuerno +2
2153	Arco Cuerno +3
2154	Arco Cuerno +4
2155	Arco Cuerno +5
2156	Arco Cuerno +6
2157	Arco Cuerno +7
2158	Arco Cuerno +8
2159	Arco Cuerno +9
2160	Arco Demonio Gigante +0
2161	Arco Demonio Gigante +1
2162	Arco Demonio Gigante +2
2163	Arco Demonio Gigante +3
2164	Arco Demonio Gigante +4
2165	Arco Demonio Gigante +5
2166	Arco Demonio Gigante +6
2167	Arco Demonio Gigante +7
2168	Arco Demonio Gigante +8
2169	Arco Demonio Gigante +9
2170	Arco Cuervo de Acero +0
2171	Arco Cuervo de Acero +1
2172	Arco Cuervo de Acero +2
2173	Arco Cuervo de Acero +3
2174	Arco Cuervo de Acero +4
2175	Arco Cuervo de Acero +5
2176	Arco Cuervo de Acero +6
2177	Arco Cuervo de Acero +7
2178	Arco Cuervo de Acero +8
2179	Arco Cuervo de Acero +9
2180	Arco Dragón Azul +0
2181	Arco Dragón Azul +1
2182	Arco Dragón Azul +2
2183	Arco Dragón Azul +3
2184	Arco Dragón Azul +4
2185	Arco Dragón Azul +5
2186	Arco Dragón Azul +6
2187	Arco Dragón Azul +7
2188	Arco Dragón Azul +8
2189	Arco Dragón Azul +9
2190	Arco Fantasma +0
2191	Arco Fantasma +1
2192	Arco Fantasma +2
2193	Arco Fantasma +3
2194	Arco Fantasma +4
2195	Arco Fantasma +5
2196	Arco Fantasma +6
2197	Arco Fantasma +7
2198	Arco Fantasma +8
2199	Arco Fantasma +9
2200	Arco de zodíaco+0
2201	Arco de zodíaco+1
2202	Arco de zodíaco+2
2203	Arco de zodíaco+3
2204	Arco de zodíaco+4
2205	Arco de zodíaco+5
2206	Arco de zodíaco+6
2207	Arco de zodíaco+7
2208	Arco de zodíaco+8
2209	Arco de zodíaco+9
2210	Arco dragón oscuro+0
2211	Arco dragón oscuro+1
2212	Arco dragón oscuro+2
2213	Arco dragón oscuro+3
2214	Arco dragón oscuro+4
2215	Arco dragón oscuro+5
2216	Arco dragón oscuro+6
2217	Arco dragón oscuro+7
2218	Arco dragón oscuro+8
2219	Arco dragón oscuro+9
2220	Arco dragón oscuro+10
2221	Arco dragón oscuro+11
2222	Arco dragón oscuro+12
2223	Arco dragón oscuro+13
2224	Arco dragón oscuro+14
2225	Arco dragón oscuro+15
2230	Arco serpentino+0
2231	Arco serpentino+1
2232	Arco serpentino+2
2233	Arco serpentino+3
2234	Arco serpentino+4
2235	Arco serpentino+5
2236	Arco serpentino+6
2237	Arco serpentino+7
2238	Arco serpentino+8
2239	Arco serpentino+9
2240	Arco serpentino+10
2241	Arco serpentino+11
2242	Arco serpentino+12
2243	Arco serpentino+13
2244	Arco serpentino+14
2245	Arco serpentino+15
2246	Arco serpentino(fabr.)
2370	Arco fénix+0
2371	Arco fénix+1
2372	Arco fénix+2
2373	Arco fénix+3
2374	Arco fénix+4
2375	Arco fénix+5
2376	Arco fénix+6
2377	Arco fénix+7
2378	Arco fénix+8
2379	Arco fénix+9
2500	Arco de cianita+0
2501	Arco de cianita+1
2502	Arco de cianita+2
2503	Arco de cianita+3
2504	Arco de cianita+4
2505	Arco de cianita+5
2506	Arco de cianita+6
2507	Arco de cianita+7
2508	Arco de cianita+8
2509	Arco de cianita+9
3000	Glaive +0
3001	Glaive +1
3002	Glaive +2
3003	Glaive +3
3004	Glaive +4
3005	Glaive +5
3006	Glaive +6
3007	Glaive +7
3008	Glaive +8
3009	Glaive +9
3010	Lanza +0
3011	Lanza +1
3012	Lanza +2
3013	Lanza +3
3014	Lanza +4
3015	Lanza +5
3016	Lanza +6
3017	Lanza +7
3018	Lanza +8
3019	Lanza +9
3020	Guillotina +0
3021	Guillotina +1
3022	Guillotina +2
3023	Guillotina +3
3024	Guillotina +4
3025	Guillotina +5
3026	Guillotina +6
3027	Guillotina +7
3028	Guillotina +8
3029	Guillotina +9
3030	Lanza Araña +0
3031	Lanza Araña +1
3032	Lanza Araña +2
3033	Lanza Araña +3
3034	Lanza Araña +4
3035	Lanza Araña +5
3036	Lanza Araña +6
3037	Lanza Araña +7
3038	Lanza Araña +8
3039	Lanza Araña +9
3040	Gisarme +0
3041	Gisarme +1
3042	Gisarme +2
3043	Gisarme +3
3044	Gisarme +4
3045	Gisarme +5
3046	Gisarme +6
3047	Gisarme +7
3048	Gisarme +8
3049	Gisarme +9
3050	Guadaña de Guerra +0
3051	Guadaña de Guerra +1
3052	Guadaña de Guerra +2
3053	Guadaña de Guerra +3
3054	Guadaña de Guerra +4
3055	Guadaña de Guerra +5
3056	Guadaña de Guerra +6
3057	Guadaña de Guerra +7
3058	Guadaña de Guerra +8
3059	Guadaña de Guerra +9
3060	Horca de Batalla +0
3061	Horca de Batalla +1
3062	Horca de Batalla +2
3063	Horca de Batalla +3
3064	Horca de Batalla +4
3065	Horca de Batalla +5
3066	Horca de Batalla +6
3067	Horca de Batalla +7
3068	Horca de Batalla +8
3069	Horca de Batalla +9
3070	Halberd +0
3071	Halberd +1
3072	Halberd +2
3073	Halberd +3
3074	Halberd +4
3075	Halberd +5
3076	Halberd +6
3077	Halberd +7
3078	Halberd +8
3079	Halberd +9
3080	Hacha Gigante +0
3081	Hacha Gigante +1
3082	Hacha Gigante +2
3083	Hacha Gigante +3
3084	Hacha Gigante +4
3085	Hacha Gigante +5
3086	Hacha Gigante +6
3087	Hacha Gigante +7
3088	Hacha Gigante +8
3089	Hacha Gigante +9
3090	Pico Glacial +0
3091	Pico Glacial +1
3092	Pico Glacial +2
3093	Pico Glacial +3
3094	Pico Glacial +4
3095	Pico Glacial +5
3096	Pico Glacial +6
